"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
44,"Travel_Rarely","Research & Development",18,4,4,"Male",3,5,1,"L","N",1,"Y","Manager",19513,9358,2,"Yes",12,1,1,"L",26,"N",4,2,2,0,1,39
38,"Non-Travel","Research & Development",14,3,2,"Female",1,2,3,"L","Y",3,"N","Research and Design Specialists",5329,15717,7,"Yes",12,4,3,"L",17,"Y",3,13,11,1,9,33
42,"Travel_Rarely","Production",4,3,3,"Female",4,2,4,"L","Y",1,"Y","Machinists",5231,23726,1,"Yes",13,2,1,"H",17,"Y",2,5,3,1,3,74
29,"Travel_Rarely","Research & Development",18,1,4,"Male",1,2,1,"L","N",1,"Y","Customercare Representative",6384,21143,9,"No",17,4,2,"H",11,"Y",3,7,0,1,6,56
41,"Travel_Rarely","Research & Development",15,2,2,"Female",4,1,4,"L","Y",1,"Y","Research and Design Specialists",3376,18863,1,"No",13,3,0,"H",10,"Y",3,10,6,0,8,82
42,"Travel_Rarely","Sales",20,4,2,"Male",3,2,1,"L","Y",1,"Y","Sales Executive",5087,2900,7,"Yes",12,3,2,"L",14,"Y",3,0,0,0,0,58
55,"Travel_Rarely","Sales",4,4,1,"Male",4,4,2,"H","N",2,"Y","Sales Executive",13695,9277,4,"Yes",17,3,0,"H",24,"N",2,19,7,3,8,48
38,"Travel_Rarely","Research & Development",8,2,2,"Male",3,1,2,"L","Y",1,"Y","Research and Design Specialists",4771,14293,8,"No",19,4,2,"L",10,"Y",4,5,2,0,3,57
52,"Travel_Rarely","Finance",13,4,1,"Male",2,3,1,"L","N",3,"Y","Accountant",9092,10001,8,"No",18,4,1,"L",6,"N",1,5,4,2,7,49
37,"Travel_Rarely","Finance",24,4,2,"Male",2,2,1,"L","Y",2,"N","Accountant",8745,9620,4,"No",16,2,0,"L",10,"Y",2,8,3,1,4,82
33,"Travel_Rarely","Research & Development",8,4,3,"Male",2,1,2,"L","Y",2,"Y","Research and Design Specialists",2799,3339,3,"Yes",11,2,0,"L",6,"Y",3,3,2,0,2,59
35,"Travel_Frequently","Sales",25,2,4,"Male",3,2,4,"H","Y",1,"Y","Sales Executive",4968,18500,2,"No",11,4,1,"L",5,"Y",3,5,2,0,2,69
23,"Travel_Rarely","Production",2,2,4,"Male",3,1,2,"L","Y",3,"N","Machinists",2647,13672,9,"No",13,3,0,"L",5,"Y",4,5,2,1,4,62
53,"Travel_Rarely","Finance",7,3,2,"Male",2,2,1,"L","Y",2,"Y","Accountant",8144,8958,8,"Yes",16,4,0,"L",10,"N",3,6,4,1,7,62
29,"Travel_Rarely","Sales",11,3,2,"Female",3,3,2,"L","N",2,"Y","Sales Executive",7639,24525,1,"No",22,4,3,"L",10,"Y",2,10,4,1,9,50
32,"Travel_Rarely","Sales",8,4,2,"Male",2,1,2,"L","Y",3,"Y","Sales Representative",2269,18024,4,"No",14,2,1,"L",3,"Y",3,2,2,2,2,72
44,"Travel_Rarely","IT_Support",4,2,2,"Female",4,2,2,"H","Y",2,"N","Sales Executive",NA,8896,7,"Yes",18,4,1,"L",5,"Y",3,6,4,2,7,73
29,"Travel_Rarely","Finance",21,3,2,"Male",3,3,2,"H","N",3,"Y","Accountant",9218,10140,8,"Yes",18,1,1,"H",8,"N",3,4,6,1,4,35
29,"Travel_Rarely","Finance",9,3,2,"Female",3,2,2,"L","Y",3,"Y","Accountant",9438,10382,9,"Yes",18,1,0,"L",7,"Y",3,8,2,2,6,70
36,"Travel_Rarely","Research & Development",9,2,2,"Male",2,2,1,"L","N",1,"N","Manufacturing Director",8847,13934,8,"Yes",11,3,1,"L",13,"N",3,3,2,0,2,47
26,"Travel_Rarely","Research & Development",14,2,3,"Male",3,1,2,"L","Y",3,"Y","Research and Design Specialists",2875,9973,1,"Yes",20,2,0,"L",8,"Y",2,8,5,2,2,61
29,"Travel_Frequently","Sales",6,3,3,"Female",3,1,4,"H","Y",3,"Y","Customercare Representative",2157,18203,3,"No",15,2,1,"L",3,"Y",3,3,1,0,2,63
32,"Travel_Frequently","Production",19,4,1,"Male",3,2,4,"H","N",3,"Y","Machinists",5309,21146,6,"No",15,4,2,"L",10,"Y",3,10,8,4,7,63
58,"Non-Travel","Sales",25,3,2,"Male",3,4,2,"L","Y",3,"Y","Manager",16291,22577,1,"No",22,4,1,"H",37,"Y",2,16,9,14,14,57
44,"Travel_Frequently","Research & Development",8,2,3,"Male",3,1,1,"L","Y",2,"N","Research and Design Specialists",2342,11092,7,"Yes",12,3,3,"H",6,"N",2,5,3,2,3,38
25,"Travel_Rarely","Research & Development",5,1,4,"Male",2,2,2,"H","Y",1,"N","Accountant",NA,7608,8,"Yes",12,4,1,"L",6,"N",3,2,2,2,2,63
51,"Travel_Rarely","Finance",4,3,2,"Female",3,3,2,"H","Y",1,"Y","Accountant",8694,9563,2,"Yes",16,1,1,"L",10,"Y",3,6,5,3,7,85
30,"Non-Travel","Production",6,3,3,"Male",3,2,1,"H","Y",3,"Y","Machinists",3072,11012,1,"No",11,3,2,"L",12,"Y",3,12,9,6,10,58
31,"Travel_Frequently","Sales",9,3,3,"Male",4,1,2,"L","N",3,"N","Sales Representative",2791,21981,1,"No",12,1,1,"L",3,"N",3,2,2,2,2,49
22,"Travel_Frequently","Production",7,1,3,"Male",2,1,1,"H","N",3,"N","Machinists",3894,9129,5,"No",16,3,0,"L",4,"Y",3,2,2,1,2,58
48,"Travel_Rarely","Finance",24,4,1,"Male",2,3,1,"L","Y",3,"Y","Accountant",9382,10320,9,"No",18,4,1,"L",5,"N",3,3,5,2,3,65
31,"Travel_Rarely","Research & Development",10,4,3,"Male",3,1,2,"H","Y",3,"Y","Research and Design Specialists",2501,18775,1,"No",17,2,0,"H",1,"Y",3,1,1,1,0,61
25,"Travel_Frequently","Finance",15,3,1,"Female",3,2,1,"L","Y",2,"Y","Accountant",8369,9206,7,"No",16,3,0,"H",5,"Y",2,4,6,2,3,81
24,"Travel_Rarely","Research & Development",6,3,3,"Male",4,1,2,"L","N",3,"N","Research and Design Specialists",4401,17616,1,"No",16,4,1,"L",5,"N",3,5,3,0,4,36
47,"Travel_Rarely","Production",6,4,2,"Female",3,1,2,"L","Y",1,"Y","Machinists",2105,5411,2,"No",12,3,0,"H",7,"Y",3,2,2,2,0,61
27,"Travel_Rarely","Research & Development",15,3,4,"Female",3,1,2,"H","N",3,"N","Research and Design Specialists",2279,11781,1,"No",16,4,0,"L",7,"Y",2,7,7,0,3,59
51,"Travel_Rarely","Sales",9,4,1,"Female",3,4,2,"L","N",3,"Y","Manager",16307,5594,4,"No",14,3,1,"L",29,"N",2,20,6,4,17,42
43,"Travel_Rarely","Finance",19,4,1,"Male",2,3,2,"L","Y",3,"N","Accountant",9368,10305,5,"Yes",16,4,1,"L",6,"Y",3,7,4,3,2,83
36,"Travel_Rarely","Human Resources",23,3,3,"Male",3,1,2,"H","Y",2,"Y","Human Resources",2143,25527,2,"No",13,2,1,"L",8,"Y",3,5,2,0,4,54
58,"Travel_Frequently","Production",6,1,4,"Male",2,1,2,"H","N",2,"N","Machinists",2380,13384,7,"Yes",14,4,1,"L",3,"N",2,1,0,0,0,24
40,"Travel_Rarely","Research & Development",24,3,3,"Female",3,2,2,"L","N",2,"Y","Customercare Representative",6513,9060,2,"No",17,4,1,"H",12,"Y",3,5,3,0,3,60
44,"Travel_Rarely","Finance",17,3,2,"Male",3,3,2,"L","Y",2,"N","Accountant",9012,9913,8,"Yes",18,4,0,"L",7,"N",3,6,6,3,7,60
48,"Travel_Rarely","Research & Development",17,4,4,"Male",3,1,2,"H","N",3,"N","Research and Design Specialists",2259,5543,4,"No",17,1,2,"L",13,"N",2,0,0,0,0,45
38,"Travel_Frequently","Research & Development",17,4,1,"Male",2,2,3,"L","Y",2,"Y","Manufacturing Director",5321,14284,9,"No",11,4,1,"L",10,"Y",3,8,3,7,7,71
35,"Travel_Rarely","Research & Development",1,4,4,"Female",4,1,3,"H","Y",3,"Y","Research and Design Specialists",2506,13301,1,"No",13,3,0,"H",7,"Y",3,2,2,2,2,83
50,"Travel_Rarely","Sales",10,4,4,"Male",3,1,2,"H","N",2,"Y","Sales Representative",3875,9983,1,"No",15,4,1,"L",4,"Y",3,2,2,2,2,62
20,"Travel_Rarely","Production",9,3,1,"Male",2,1,4,"L","N",1,"Y","Machinists",3033,12828,2,"No",12,1,0,"L",2,"Y",2,2,2,1,2,64
31,"Travel_Frequently","Production",17,4,1,"Female",2,3,2,"L","N",1,"N","Production Supervisors",5800,6380,9,"No",17,4,1,"H",10,"Y",2,4,6,3,7,30
40,"Travel_Rarely","Sales",12,3,2,"Female",2,2,1,"H","N",2,"Y","Sales Executive",6852,11591,1,"No",12,2,1,"H",7,"N",4,5,1,1,3,39
35,"Travel_Frequently","Sales",9,5,2,"Male",3,3,2,"H","N",2,"Y","Sales Executive",9069,11031,1,"No",22,4,1,"L",9,"Y",2,9,8,1,8,58
27,"Travel_Rarely","Research & Development",19,3,4,"Female",2,2,2,"H","N",2,"Y","Customercare Representative",6811,23398,6,"No",19,1,0,"H",9,"Y",1,7,6,0,7,72
38,"Travel_Rarely","Sales",10,2,1,"Female",3,2,2,"L","Y",3,"N","Sales Executive",5343,5982,5,"No",11,3,1,"L",10,"Y",3,10,7,1,9,61
41,"Travel_Rarely","Sales",9,3,4,"Female",3,3,4,"H","N",2,"Y","Manager",13591,14674,3,"Yes",18,3,0,"H",16,"Y",3,1,0,0,0,74
45,"Travel_Rarely","Production",21,3,2,"Male",4,2,2,"L","N",3,"N","Production Supervisors",5984,6582,6,"Yes",19,1,1,"H",10,"N",1,7,5,3,3,31
33,"Travel_Rarely","Sales",22,3,4,"Female",3,1,1,"L","Y",3,"N","Sales Representative",2851,9150,1,"Yes",13,2,0,"L",1,"N",3,1,0,0,0,38
54,"Travel_Rarely","Human Resources",23,4,3,"Male",3,3,1,"H","N",3,"Y","Human Resources",10725,6729,2,"No",15,3,1,"L",16,"Y",4,9,7,7,1,58
36,"Travel_Rarely","Research & Development",17,4,4,"Female",3,2,3,"L","Y",1,"Y","Research and Design Specialists",6962,19573,1,"Yes",22,4,1,"H",15,"Y",3,1,0,0,0,75
51,"Travel_Rarely","Finance",16,4,2,"Male",2,2,2,"L","Y",2,"Y","Accountant",9223,10145,2,"Yes",17,3,0,"L",7,"N",1,4,6,1,5,79
33,"Travel_Frequently","Sales",6,3,2,"Male",2,2,4,"H","N",3,"Y","Sales Executive",4682,4317,3,"No",14,3,0,"H",9,"Y",2,7,7,0,1,67
30,"Travel_Rarely","Production",10,1,2,"Male",2,1,2,"L","Y",3,"N","Machinists",2720,11162,0,"No",13,4,0,"L",6,"N",3,5,3,1,2,44
25,"Travel_Rarely","Sales",13,1,3,"Male",2,2,2,"L","N",3,"N","Sales Executive",4256,18154,5,"No",12,1,0,"L",5,"N",4,5,2,0,3,45
30,"Travel_Rarely","Sales",4,4,4,"Female",3,2,2,"L","Y",2,"Y","Sales Executive",4779,12761,7,"No",14,2,2,"H",8,"Y",3,3,2,0,2,70
29,"Travel_Rarely","Production",13,3,1,"Male",2,3,4,"L","N",1,"N","Production Supervisors",5929,6522,8,"No",15,1,1,"H",6,"Y",1,4,7,1,3,30
32,"Travel_Rarely","Sales",4,4,3,"Female",3,3,2,"L","Y",3,"Y","Sales Executive",10422,24032,1,"No",19,3,2,"L",14,"Y",3,14,10,5,7,70
52,"Travel_Rarely","Research & Development",18,4,3,"Male",2,2,2,"L","N",3,"N","Research and Design Specialists",4941,17747,2,"No",15,1,0,"L",11,"N",2,8,2,7,7,43
47,"Non-Travel","Research & Development",17,1,3,"Female",3,3,2,"L","Y",1,"Y","Research Director",11957,17231,7,"No",18,1,2,"L",14,"Y",1,13,8,5,12,60
34,"Travel_Rarely","Research & Development",14,5,2,"Female",3,2,2,"H","N",3,"Y","Manufacturing Director",5121,4187,1,"No",14,3,1,"L",7,"Y",3,0,0,0,0,54
41,"Travel_Rarely","Research & Development",1,3,1,"Male",3,1,2,"L","N",1,"N","Research and Design Specialists",2451,4609,4,"No",12,1,1,"L",13,"N",3,9,8,1,8,43
32,"Travel_Rarely","Production",17,1,4,"Male",2,2,2,"H","N",3,"Y","Machinists",2176,19737,4,"No",13,4,0,"L",9,"Y",3,6,2,0,4,57
32,"Non-Travel","Research & Development",8,4,3,"Female",3,2,4,"L","Y",3,"Y","Customercare Representative",6667,16542,4,"No",18,2,1,"L",9,"Y",3,5,1,1,2,67
36,"Travel_Rarely","Production",3,2,4,"Male",3,2,3,"H","N",3,"Y","Machinists",5914,9945,8,"No",16,4,0,"H",16,"Y",4,13,11,3,7,71
31,"Travel_Rarely","Sales",21,2,1,"Male",3,3,2,"H","N",3,"Y","Sales Executive",10793,8386,4,"No",18,1,1,"H",13,"Y",3,13,7,9,9,61
43,"Travel_Rarely","Finance",14,4,2,"Male",3,2,2,"L","Y",1,"Y","Accountant",9973,10970,9,"No",18,4,0,"L",7,"N",1,5,3,1,6,62
32,"Travel_Frequently","Production",11,3,2,"Male",4,1,4,"H","Y",3,"Y","Machinists",2794,26062,1,"No",20,3,0,"H",5,"Y",1,5,1,0,3,64
28,"Travel_Rarely","Research & Development",16,3,3,"Female",3,2,3,"L","Y",3,"Y","Research and Design Specialists",3660,7909,3,"No",13,4,0,"H",10,"Y",4,8,7,1,7,71
23,"Travel_Rarely","Research & Development",2,3,1,"Male",4,1,1,"L","N",1,"N","Research and Design Specialists",2819,8544,2,"No",16,1,1,"L",5,"N",4,3,2,0,2,37
25,"Travel_Rarely","Research & Development",3,1,1,"Male",4,1,2,"H","Y",1,"Y","Research and Design Specialists",3424,21632,7,"No",13,3,0,"L",6,"Y",2,4,3,0,1,60
34,"Travel_Frequently","Production",9,3,3,"Female",3,2,2,"L","N",1,"N","Machinists",4444,22534,9,"No",13,3,2,"H",15,"N",4,11,8,5,10,48
54,"Travel_Rarely","Research & Development",15,3,4,"Male",3,4,2,"L","Y",3,"Y","Research Director",17779,23474,6,"No",14,1,0,"L",36,"Y",3,10,9,0,9,57
58,"Travel_Rarely","Research & Development",1,3,4,"Male",3,1,2,"H","N",3,"N","Research and Design Specialists",2479,26227,4,"No",24,1,0,"L",7,"N",3,1,0,0,0,41
50,"Travel_Rarely","Sales",14,3,3,"Male",3,5,3,"L","N",2,"Y","Manager",19331,19519,5,"Yes",16,3,1,"H",27,"Y",3,1,0,0,0,71
31,"Travel_Rarely","Finance",18,4,1,"Male",3,3,1,"L","N",3,"Y","Accountant",8010,8811,5,"No",16,3,0,"H",7,"Y",3,10,7,2,6,29
35,"Travel_Rarely","Sales",3,3,4,"Male",3,3,1,"L","N",3,"Y","Sales Executive",9582,10333,3,"Yes",22,1,0,"L",9,"N",3,8,7,4,7,39
45,"Travel_Rarely","Research & Development",4,2,1,"Male",3,1,2,"L","N",1,"N","Research and Design Specialists",2654,9655,3,"No",21,4,2,"L",8,"N",2,2,2,0,2,48
31,"Travel_Frequently","Research & Development",6,2,3,"Female",2,3,2,"H","N",2,"Y","Manufacturing Director",8943,14034,1,"No",24,1,1,"H",10,"Y",3,10,9,8,9,66
26,"Travel_Rarely","Sales",14,3,3,"Male",3,2,2,"L","N",2,"N","Sales Executive",4684,9125,9,"No",13,1,0,"H",5,"N",3,5,3,1,2,48
41,"Travel_Rarely","Human Resources",8,4,2,"Male",2,5,2,"H","N",3,"Y","Manager",19141,8861,7,"No",15,2,3,"L",23,"Y",2,21,6,12,6,61
53,"Travel_Frequently","Production",19,3,2,"Female",2,5,2,"L","N",1,"N","Production Supervisors",5238,5762,7,"Yes",18,2,1,"H",9,"Y",1,5,7,1,7,30
42,"Travel_Rarely","Research & Development",13,4,4,"Male",3,2,2,"L","Y",2,"N","Research and Design Specialists",5410,11189,8,"Yes",17,3,1,"L",9,"Y",2,4,3,1,2,53
43,"Travel_Rarely","Finance",5,3,1,"Male",3,3,1,"L","N",1,"Y","Accountant",8164,8980,8,"Yes",18,3,1,"H",7,"Y",3,8,2,2,3,32
45,"Travel_Rarely","Research & Development",13,3,2,"Male",3,3,1,"H","Y",2,"Y","Research and Design Specialists",9724,18787,2,"No",17,3,1,"H",25,"N",3,1,0,0,0,66
32,"Travel_Rarely","Research & Development",23,3,1,"Male",3,2,4,"H","N",3,"Y","Manufacturing Director",6162,10877,1,"Yes",22,2,1,"L",9,"Y",3,9,8,7,8,55
47,"Non-Travel","Research & Development",13,4,1,"Male",3,3,1,"L","N",2,"N","Manager",11849,10268,1,"Yes",12,4,1,"L",10,"N",2,10,7,9,9,31
35,"Non-Travel","Research & Development",15,4,3,"Female",3,2,2,"L","N",1,"Y","Customercare Representative",4148,12250,5,"No",12,4,1,"L",15,"Y",3,14,11,2,9,77
40,"Travel_Rarely","Production",1,3,1,"Male",3,1,2,"L","N",3,"Y","Machinists",2166,3339,6,"Yes",14,2,0,"L",10,"Y",1,4,2,0,3,57
40,"Travel_Rarely","Research & Development",2,1,2,"Female",4,2,3,"H","N",1,"Y","Customercare Representative",6377,13888,8,"No",20,2,3,"L",15,"Y",3,12,11,11,8,83
27,"Travel_Rarely","Finance",8,4,2,"Female",3,2,1,"L","Y",3,"Y","Accountant",9908,10899,8,"Yes",19,1,0,"L",5,"N",2,8,2,2,6,85
27,"Non-Travel","Research & Development",9,3,3,"Male",2,1,1,"H","N",3,"Y","Research and Design Specialists",2566,25326,1,"Yes",15,4,1,"L",1,"Y",2,1,1,0,1,55
29,"Travel_Frequently","Finance",24,4,2,"Female",2,2,1,"L","N",3,"Y","Accountant",7309,8040,7,"No",20,1,0,"H",9,"N",2,2,2,3,6,29
45,"Non-Travel","Sales",7,3,1,"Male",2,2,2,"L","N",2,"N","Sales Executive",4385,24162,9,"No",15,1,1,"L",10,"N",3,10,7,4,5,41
35,"Travel_Rarely","Research & Development",13,4,1,"Female",3,2,2,"H","Y",2,"Y","Customercare Representative",6142,4223,4,"Yes",16,3,0,"H",10,"Y",3,5,2,0,4,57
40,"Travel_Frequently","Research & Development",5,4,4,"Male",3,1,2,"L","Y",2,"Y","Research and Design Specialists",3617,25063,8,"Yes",14,4,1,"L",3,"Y",3,1,1,0,0,61
34,"Travel_Rarely","Research & Development",21,2,2,"Female",3,2,2,"L","N",3,"Y","Customercare Representative",6142,7360,4,"No",11,4,0,"L",10,"N",3,5,1,4,3,46
35,"Travel_Rarely","Human Resources",19,4,3,"Male",3,1,4,"H","N",3,"Y","Human Resources",4323,7108,1,"No",17,2,0,"H",6,"Y",1,5,4,1,4,74
41,"Travel_Rarely","Production",6,4,2,"Female",1,1,1,"H","N",3,"N","Machinists",2778,17725,3,"Yes",13,3,1,"L",10,"N",2,7,7,1,0,32
27,"Travel_Rarely","IT_Support",7,3,1,"Male",3,3,4,"L","N",3,"N","IT specialists",5611,6172,9,"No",16,3,0,"H",10,"N",1,2,5,1,6,38
46,"Travel_Frequently","Research & Development",22,3,3,"Male",2,3,2,"H","N",2,"Y","Customercare Representative",10673,3142,2,"Yes",13,3,1,"L",21,"Y",2,10,9,9,5,60
42,"Travel_Rarely","IT_Support",2,3,2,"Male",2,3,1,"L","N",3,"N","IT specialists",5319,5851,5,"Yes",18,3,0,"L",9,"N",3,3,5,2,2,28
38,"Travel_Rarely","Research & Development",20,3,3,"Female",3,2,2,"H","N",1,"Y","Customercare Representative",9824,22174,9,"No",19,3,1,"L",18,"Y",3,1,0,0,0,52
29,"Travel_Rarely","Finance",13,3,1,"Male",2,3,1,"L","N",3,"Y","Accountant",9234,10157,2,"Yes",20,4,1,"H",10,"N",1,6,3,1,6,28
24,"Travel_Rarely","Production",4,2,4,"Male",2,1,3,"H","N",3,"N","Machinists",2127,9100,5,"No",21,4,1,"H",1,"Y",3,1,0,0,0,84
30,"Travel_Frequently","Research & Development",9,3,3,"Female",3,1,2,"H","N",3,"N","Research and Design Specialists",2083,22653,1,"No",20,3,1,"L",1,"Y",3,1,0,0,0,70
33,"Travel_Rarely","Sales",21,3,2,"Female",2,2,4,"L","Y",3,"Y","Customercare Representative",6949,12291,4,"No",14,1,0,"L",6,"Y",3,5,0,1,4,64
47,"Travel_Rarely","Sales",7,4,4,"Female",2,1,1,"H","Y",3,"Y","Sales Representative",3294,13137,5,"Yes",18,1,0,"L",3,"Y",2,3,2,1,2,51
31,"Travel_Rarely","Finance",21,3,1,"Male",2,3,2,"L","Y",2,"N","Accountant",9556,10512,5,"Yes",16,2,1,"L",9,"Y",2,7,7,2,2,58
31,"Travel_Frequently","Sales",11,4,2,"Female",1,1,2,"L","Y",1,"N","Sales Representative",1359,16154,4,"No",12,2,0,"L",1,"N",3,1,0,0,0,36
40,"Travel_Rarely","Sales",9,2,2,"Male",1,2,2,"L","N",3,"Y","Sales Executive",7457,13273,2,"Yes",22,3,3,"L",6,"N",2,4,3,0,2,43
36,"Travel_Rarely","Research & Development",10,3,4,"Male",2,1,2,"H","N",3,"Y","Research and Design Specialists",3388,21777,0,"Yes",17,1,1,"H",2,"Y",2,1,0,0,0,67
34,"Travel_Frequently","Production",21,3,1,"Male",1,2,2,"L","N",1,"Y","Machinists",6074,22887,1,"Yes",24,4,0,"L",9,"N",3,9,7,0,6,32
30,"Travel_Rarely","Research & Development",9,3,2,"Male",4,2,1,"H","Y",3,"Y","Customercare Representative",NA,7608,7,"Yes",11,1,0,"L",8,"N",1,6,4,0,5,78
27,"Travel_Rarely","Research & Development",8,4,4,"Female",3,1,1,"H","Y",3,"N","Research and Design Specialists",2394,25681,8,"Yes",13,4,0,"L",8,"N",3,8,2,7,7,27
30,"Travel_Rarely","Sales",17,3,2,"Male",3,1,2,"L","N",2,"N","Sales Manager",1081,16019,4,"No",13,3,0,"H",1,"N",2,1,0,0,0,44
35,"Travel_Frequently","Research & Development",6,4,3,"Male",3,2,1,"L","N",2,"N","Customercare Representative",5689,24594,8,"Yes",14,4,2,"H",10,"N",4,10,2,0,2,35
39,"Travel_Rarely","Research & Development",5,2,1,"Male",3,2,1,"H","N",3,"Y","Manufacturing Director",4534,13352,6,"No",11,1,0,"L",9,"Y",3,8,7,1,7,51
49,"Travel_Rarely","Production",3,4,3,"Female",3,1,2,"L","Y",2,"N","Machinists",3211,22102,3,"No",14,4,1,"L",10,"N",2,9,6,1,4,46
40,"Travel_Rarely","Research & Development",15,2,2,"Female",3,2,1,"L","N",1,"Y","Manufacturing Director",6516,5041,5,"Yes",16,2,1,"L",18,"Y",3,1,0,0,0,58
26,"Travel_Rarely","Production",6,3,3,"Male",3,1,2,"L","Y",2,"Y","Machinists",2867,20006,4,"No",13,4,0,"L",8,"Y",2,7,7,7,6,60
38,"Travel_Frequently","Production",11,4,1,"Male",4,1,2,"L","N",1,"N","Production Supervisors",5643,6207,7,"No",19,2,1,"H",10,"N",2,6,4,3,3,38
50,"Travel_Rarely","Sales",1,2,1,"Male",2,1,1,"L","N",2,"N","Sales Manager",2683,3810,1,"Yes",14,3,0,"L",3,"N",3,3,2,0,2,50
54,"Travel_Rarely","Research & Development",24,4,2,"Female",4,3,1,"L","N",1,"Y","IT specialists",10773,11850,9,"No",20,2,0,"L",5,"N",1,3,3,2,2,27
30,"Travel_Rarely","Research & Development",8,3,3,"Male",3,2,2,"H","N",3,"Y","Manufacturing Director",9957,9096,9,"No",15,3,1,"L",7,"N",2,6,2,0,2,45
37,"Non-Travel","Production",23,2,3,"Male",4,1,2,"H","Y",1,"Y","Machinists",3500,25470,4,"No",14,1,0,"H",7,"Y",1,6,5,1,3,70
59,"Travel_Rarely","Sales",13,2,2,"Male",3,3,2,"L","Y",3,"Y","Manager",11904,11038,9,"Yes",14,3,1,"L",14,"Y",1,6,4,0,4,66
48,"Travel_Rarely","Research & Development",19,4,3,"Male",2,3,4,"L","Y",1,"Y","Customercare Representative",10999,22245,1,"No",14,2,0,"L",27,"Y",3,15,11,4,8,69
23,"Travel_Rarely","Production",13,1,3,"Female",3,1,2,"L","N",2,"Y","Machinists",3295,12862,9,"No",13,3,0,"L",3,"Y",1,3,2,1,2,54
33,"Non-Travel","Production",16,2,2,"Male",2,1,2,"L","Y",1,"Y","Machinists",2008,20439,9,"No",12,3,3,"L",1,"Y",2,1,1,0,0,62
29,"Travel_Rarely","Research & Development",25,1,2,"Female",1,1,2,"L","Y",3,"N","Research and Design Specialists",2168,26933,9,"Yes",18,1,1,"L",6,"N",2,5,4,1,3,41
55,"Travel_Rarely","Production",15,3,2,"Male",4,3,1,"L","N",2,"Y","Production Supervisors",6812,7493,2,"Yes",18,4,0,"H",7,"Y",2,3,4,1,2,34
45,"Travel_Rarely","Finance",8,4,2,"Female",2,2,2,"L","N",3,"Y","Accountant",9064,9970,9,"Yes",17,4,1,"H",8,"N",2,6,4,2,3,50
49,"Travel_Rarely","Sales",10,3,3,"Female",3,3,2,"L","N",1,"Y","Sales Executive",7654,5860,9,"No",18,1,2,"L",9,"N",4,9,8,7,7,33
33,"Travel_Rarely","Production",4,4,2,"Male",3,2,2,"L","Y",2,"Y","Machinists",5207,22949,4,"Yes",12,2,1,"H",15,"Y",3,15,14,5,7,54
55,"Travel_Rarely","Sales",25,5,1,"Female",3,4,2,"H","N",2,"Y","Manager",16835,9873,3,"No",23,4,0,"L",37,"Y",3,10,9,7,7,57
27,"Travel_Rarely","Research & Development",8,3,3,"Female",3,1,4,"L","Y",3,"Y","Research and Design Specialists",3445,6152,5,"No",11,3,0,"L",6,"Y",2,6,2,1,4,79
38,"Travel_Rarely","Finance",14,3,2,"Male",2,2,2,"L","Y",1,"N","Accountant",8560,9416,2,"Yes",16,1,0,"L",8,"Y",2,2,5,1,3,75
34,"Travel_Rarely","Research & Development",20,2,2,"Male",2,1,4,"H","N",1,"Y","Research and Design Specialists",3622,22794,2,"Yes",13,4,1,"H",6,"Y",3,6,5,1,3,63
44,"Travel_Rarely","Research & Development",15,1,1,"Female",4,1,2,"L","Y",3,"Y","Research and Design Specialists",2011,19982,7,"No",13,4,1,"L",10,"Y",3,10,5,7,7,62
45,"Travel_Rarely","Research & Development",11,3,1,"Female",3,1,1,"L","Y",2,"N","Research and Design Specialists",4477,20100,9,"Yes",19,3,1,"L",7,"N",2,3,2,0,2,31
28,"Travel_Rarely","Production",15,4,1,"Male",3,1,2,"L","Y",3,"N","Machinists",3485,14935,2,"No",11,3,0,"L",5,"N",1,0,0,0,0,44
37,"Travel_Rarely","Research & Development",14,1,4,"Female",3,1,2,"L","N",3,"N","Research and Design Specialists",2782,19905,3,"Yes",13,2,2,"L",6,"N",2,5,3,4,3,49
39,"Travel_Frequently","Sales",10,3,3,"Male",3,2,2,"L","Y",1,"Y","Sales Executive",4127,19188,9,"No",18,4,1,"H",7,"Y",3,2,1,2,2,59
30,"Travel_Rarely","Sales",25,3,2,"Male",2,2,1,"L","N",3,"Y","Sales Executive",9714,5323,8,"No",11,4,1,"L",10,"N",3,10,8,6,7,32
47,"Travel_Frequently","Research & Development",2,4,3,"Male",4,2,4,"H","Y",3,"Y","Manufacturing Director",5067,6759,4,"Yes",19,3,0,"L",20,"Y",4,19,10,2,7,63
40,"Non-Travel","Research & Development",14,2,4,"Male",3,2,4,"H","Y",1,"Y","Customercare Representative",4069,8841,7,"Yes",18,3,0,"H",8,"Y",3,2,2,2,2,64
35,"Travel_Frequently","Sales",15,4,4,"Female",3,2,2,"L","Y",3,"N","Sales Executive",4614,23288,1,"Yes",18,3,1,"H",5,"N",2,4,2,3,2,42
