"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
27,"Travel_Rarely","Research & Development",12,4,1,"Female",2,1,1,"H","N",2,"Y","Research and Design Specialists",2187,5013,4,"No",12,3,2,"L",6,"Y",2,5,3,0,3,58
30,"Travel_Frequently","Sales",19,4,3,"Female",2,2,1,"L","Y",3,"N","Sales Executive",6696,22967,5,"No",15,3,0,"L",9,"N",2,6,3,0,1,26
33,"Non-Travel","Sales",23,2,3,"Male",3,2,2,"H","N",3,"Y","Sales Executive",6146,15480,0,"No",13,1,1,"L",8,"Y",4,7,7,0,7,54
22,"Travel_Frequently","Research & Development",12,4,3,"Male",2,1,2,"H","N",3,"Y","Research and Design Specialists",2853,4223,1,"Yes",11,2,1,"L",1,"Y",3,0,0,0,0,54
55,"Travel_Rarely","Sales",16,5,3,"Male",2,5,1,"H","N",1,"Y","Manager",19586,23037,8,"No",21,3,1,"L",36,"N",3,36,6,2,13,35
31,"Travel_Rarely","Production",1,4,4,"Male",3,2,1,"L","Y",2,"N","Machinists",5915,9528,3,"No",22,4,1,"L",10,"Y",2,7,7,1,7,33
42,"Non-Travel","Research & Development",16,2,4,"Male",2,2,2,"L","Y",3,"N","Research and Design Specialists",4332,14811,4,"No",12,4,0,"L",20,"Y",3,20,9,3,7,60
34,"Travel_Frequently","IT_Support",7,1,4,"Female",2,2,2,"L","N",1,"N","Manager",5800,6380,8,"No",19,1,1,"H",7,"N",3,2,6,1,4,72
34,"Travel_Frequently","Finance",11,3,1,"Female",2,2,2,"H","N",3,"Y","Accountant",8634,9497,3,"No",20,4,1,"L",8,"N",2,4,3,1,7,37
28,"Travel_Rarely","Finance",8,4,2,"Female",2,3,2,"L","Y",2,"Y","Accountant",8146,8961,8,"Yes",19,2,1,"H",8,"Y",3,8,2,3,6,55
26,"Travel_Rarely","Finance",17,3,1,"Male",3,3,2,"L","Y",3,"N","Accountant",8281,9109,7,"No",19,2,1,"L",9,"N",1,9,6,2,5,75
55,"Travel_Frequently","Research & Development",9,1,4,"Male",3,3,3,"H","Y",1,"Y","Manufacturing Director",10976,15813,2,"No",18,2,1,"H",23,"Y",3,3,2,1,2,75
35,"Travel_Rarely","Production",14,3,2,"Male",4,2,2,"L","N",3,"N","Machinists",3407,25348,5,"No",17,4,2,"H",10,"N",2,10,9,6,8,45
37,"Travel_Rarely","Research & Development",14,2,1,"Female",1,2,2,"H","N",3,"N","Customercare Representative",4777,14382,4,"No",15,1,0,"L",15,"N",1,1,0,0,0,7
38,"Travel_Rarely","Research & Development",25,3,3,"Female",3,3,3,"H","N",2,"Y","Manufacturing Director",7861,15397,5,"Yes",14,4,0,"H",10,"Y",4,1,0,0,0,71
30,"Travel_Rarely","Research & Development",16,3,1,"Female",3,1,2,"H","N",2,"Y","Research and Design Specialists",2632,23910,1,"No",14,3,0,"H",5,"Y",2,5,4,0,4,72
29,"Travel_Rarely","Production",5,3,4,"Male",3,1,4,"L","Y",1,"Y","Machinists",2062,19384,2,"No",14,2,0,"H",11,"Y",3,3,2,1,2,65
36,"Travel_Rarely","Production",8,3,2,"Female",4,1,1,"L","N",3,"N","Machinists",3038,22002,3,"No",12,2,0,"L",5,"Y",3,1,0,0,0,40
28,"Non-Travel","Sales",9,3,2,"Male",3,2,1,"H","Y",2,"N","Sales Executive",4221,8863,1,"No",15,2,0,"H",5,"Y",4,5,4,0,4,70
37,"Non-Travel","Production",23,2,3,"Male",4,1,2,"H","Y",1,"Y","Machinists",3500,25470,4,"No",14,1,0,"H",7,"Y",1,6,5,1,3,70
29,"Travel_Frequently","Sales",7,1,2,"Female",3,3,2,"H","N",2,"Y","Sales Executive",7918,6599,1,"No",14,4,1,"H",11,"Y",3,11,10,4,1,66
44,"Travel_Frequently","Production",8,3,4,"Male",3,1,1,"H","N",3,"Y","Machinists",3161,19920,3,"Yes",22,4,1,"L",19,"Y",1,1,0,0,0,56
45,"Travel_Rarely","Sales",20,3,4,"Male",3,2,1,"H","N",1,"Y","Sales Executive",4805,16177,0,"No",19,2,1,"L",9,"Y",4,8,7,3,7,58
43,"Travel_Frequently","Research & Development",7,3,4,"Female",3,2,4,"L","Y",3,"Y","Customercare Representative",5562,21782,7,"No",13,2,1,"L",12,"Y",2,5,2,2,2,67
18,"Travel_Rarely","Production",4,3,3,"Male",3,1,2,"L","N",3,"N","Machinists",1420,25233,1,"No",13,3,0,"L",0,"N",3,0,0,0,0,42
34,"Travel_Rarely","Research & Development",13,4,4,"Male",2,1,4,"H","N",3,"Y","Research and Design Specialists",2768,8416,3,"No",12,3,1,"H",14,"Y",3,7,3,5,7,67
55,"Travel_Rarely","Sales",9,3,1,"Male",4,2,3,"L","Y",3,"Y","IT specialists",6996,7696,9,"Yes",19,3,1,"H",10,"Y",3,5,4,1,5,84
32,"Travel_Rarely","Sales",14,4,3,"Male",2,2,2,"L","N",3,"N","Sales Executive",9907,26186,4,"Yes",12,3,0,"H",7,"Y",2,2,2,2,2,59
33,"Travel_Rarely","Research & Development",22,2,2,"Female",3,2,2,"L","Y",3,"N","Customercare Representative",4878,21653,5,"Yes",13,1,1,"L",10,"Y",3,9,7,8,1,61
45,"Travel_Rarely","Sales",18,2,3,"Female",3,2,4,"H","N",3,"Y","Sales Executive",5006,6319,4,"Yes",11,1,1,"H",9,"Y",4,5,4,0,3,69
31,"Travel_Frequently","Production",17,4,1,"Female",2,3,2,"L","N",1,"N","Production Supervisors",5800,6380,9,"No",17,4,1,"H",10,"Y",2,4,6,3,7,30
46,"Travel_Rarely","Research & Development",18,4,3,"Male",3,5,2,"L","Y",1,"N","Research Director",19328,14218,1,"Yes",17,3,1,"H",24,"Y",3,2,1,2,2,60
37,"Non-Travel","Research & Development",12,2,3,"Male",2,2,4,"L","N",3,"N","Customercare Representative",5163,15850,5,"No",14,4,1,"L",17,"Y",4,1,0,0,0,42
29,"Travel_Rarely","Research & Development",2,4,2,"Female",4,3,1,"L","N",2,"Y","Manufacturing Director",9980,10195,1,"No",11,3,1,"L",10,"N",3,10,9,8,8,32
50,"Travel_Rarely","Production",25,3,1,"Male",4,4,4,"L","N",1,"Y","Production Supervisors",6784,7462,2,"No",18,2,1,"H",5,"N",3,6,3,1,7,34
56,"Travel_Rarely","Sales",22,5,4,"Female",2,2,3,"L","Y",3,"Y","Sales Executive",5380,20328,4,"No",16,3,1,"L",6,"Y",3,0,0,0,0,83
24,"Travel_Rarely","Production",2,2,4,"Female",3,1,1,"L","N",3,"N","Machinists",2210,3372,5,"No",13,1,1,"L",1,"N",1,1,0,0,0,31
45,"Travel_Rarely","Research & Development",13,2,2,"Female",2,2,2,"L","Y",2,"Y","Manufacturing Director",5906,23888,5,"No",13,4,2,"H",10,"Y",2,9,8,3,8,61
25,"Travel_Rarely","Finance",4,3,2,"Male",3,3,1,"L","N",2,"Y","Accountant",8505,9356,6,"Yes",20,2,0,"L",6,"N",1,3,6,1,5,44
31,"Travel_Rarely","Production",12,1,4,"Female",1,1,2,"L","Y",3,"Y","Machinists",1129,17536,2,"Yes",11,3,3,"L",1,"Y",3,1,0,0,0,61
34,"Travel_Frequently","Research & Development",20,3,2,"Male",3,4,1,"L","N",2,"Y","Research Director",17007,11929,5,"No",14,4,2,"H",16,"Y",2,14,8,6,9,55
43,"Travel_Rarely","Research & Development",21,4,2,"Male",2,4,2,"H","N",3,"Y","Research Director",16627,2671,5,"Yes",14,3,1,"L",21,"Y",2,1,0,0,0,60
32,"Travel_Rarely","Research & Development",23,1,4,"Male",3,1,4,"H","N",3,"Y","Research and Design Specialists",2956,15178,1,"No",13,4,0,"L",1,"Y",3,1,0,0,0,59
33,"Travel_Rarely","Finance",8,4,2,"Male",3,2,1,"L","N",1,"Y","Accountant",9847,10832,2,"Yes",19,2,1,"L",8,"Y",2,4,3,3,4,45
44,"Travel_Frequently","Research & Development",12,1,2,"Male",3,3,2,"L","N",2,"Y","Manufacturing Director",10209,19719,6,"Yes",18,2,0,"H",16,"Y",2,2,2,2,2,66
46,"Travel_Rarely","Human Resources",25,2,4,"Female",3,1,2,"H","Y",3,"Y","Human Resources",3423,22957,9,"No",12,3,0,"L",10,"Y",4,7,6,5,7,53
25,"Travel_Frequently","Sales",3,1,3,"Male",1,1,2,"L","N",1,"N","Sales Representative",1118,8040,6,"Yes",14,4,0,"L",1,"Y",3,1,0,1,0,50
39,"Travel_Rarely","Finance",21,3,2,"Male",3,2,2,"L","Y",2,"Y","Accountant",9343,10277,1,"No",20,2,1,"L",9,"Y",1,10,6,2,3,67
21,"Travel_Rarely","Research & Development",24,1,3,"Male",3,1,3,"L","N",1,"Y","Research and Design Specialists",3117,26009,1,"No",18,3,0,"H",3,"Y",3,2,2,2,2,84
53,"Travel_Rarely","IT_Support",1,4,2,"Male",3,3,1,"L","Y",3,"Y","IT specialists",5782,6360,7,"No",17,3,1,"H",5,"Y",3,8,2,2,7,57
40,"Travel_Rarely","Sales",6,2,3,"Male",2,2,1,"L","N",3,"Y","Sales Executive",6380,6110,2,"Yes",12,1,2,"L",8,"N",3,6,4,1,0,35
45,"Travel_Rarely","Research & Development",24,2,4,"Female",2,2,3,"L","N",3,"Y","Manufacturing Director",5770,5388,9,"No",19,1,2,"L",10,"Y",3,10,7,3,9,75
30,"Travel_Rarely","Research & Development",7,3,4,"Female",3,1,2,"L","Y",3,"N","Research and Design Specialists",3204,10415,5,"No",14,4,1,"L",8,"N",3,3,2,2,2,46
27,"Non-Travel","Production",2,5,1,"Male",1,1,2,"L","Y",3,"Y","Machinists",4621,5869,2,"No",19,4,3,"L",3,"Y",3,3,2,1,2,57
36,"Travel_Rarely","Sales",1,2,2,"Male",3,2,3,"H","Y",2,"Y","Sales Executive",6201,2823,5,"Yes",14,4,1,"H",18,"Y",2,18,14,4,11,87
34,"Travel_Frequently","Sales",16,4,3,"Female",3,1,2,"H","N",3,"Y","Sales Representative",2231,11314,6,"No",18,4,1,"H",6,"Y",3,4,3,1,2,66
44,"Non-Travel","Research & Development",25,3,4,"Male",1,1,2,"H","Y",3,"Y","Research and Design Specialists",2290,4279,3,"No",13,4,0,"L",6,"Y",3,0,0,0,0,54
58,"Travel_Rarely","Research & Development",1,3,4,"Male",3,1,2,"H","N",3,"N","Research and Design Specialists",2479,26227,4,"No",24,1,0,"L",7,"N",3,1,0,0,0,41
37,"Travel_Rarely","Research & Development",3,4,1,"Male",2,2,2,"H","N",2,"Y","Manufacturing Director",5993,2689,1,"No",18,3,1,"H",7,"Y",4,7,5,0,7,66
38,"Travel_Rarely","Research & Development",7,5,4,"Male",3,1,2,"H","N",3,"N","Research and Design Specialists",3057,20471,7,"Yes",13,2,1,"L",6,"Y",1,1,0,0,1,68
42,"Travel_Rarely","Sales",19,4,3,"Male",3,2,2,"H","Y",3,"Y","Sales Executive",6825,21173,0,"No",11,4,1,"H",10,"Y",3,9,7,4,2,62
51,"Travel_Frequently","Research & Development",3,4,1,"Female",2,3,4,"L","Y",2,"Y","Customercare Representative",7484,25796,3,"No",20,3,0,"L",23,"Y",2,13,12,12,8,43
33,"Travel_Rarely","Sales",16,4,3,"Male",3,2,1,"H","N",2,"Y","Sales Executive",7104,20431,9,"No",12,4,0,"L",6,"Y",3,5,0,1,2,58
31,"Travel_Rarely","Sales",3,4,1,"Female",3,2,2,"L","N",3,"Y","Sales Executive",5476,22589,5,"No",11,1,2,"L",10,"Y",3,10,0,0,2,59
36,"Non-Travel","Research & Development",7,4,1,"Male",3,2,2,"H","Y",2,"Y","Manufacturing Director",7779,23238,4,"No",20,1,0,"L",18,"Y",3,11,9,0,9,59
35,"Travel_Rarely","Production",19,3,2,"Male",3,3,3,"L","N",3,"Y","Production Supervisors",6854,7539,6,"No",19,1,1,"H",7,"N",3,2,6,1,4,31
35,"Travel_Frequently","Finance",24,4,2,"Male",3,2,2,"L","Y",2,"Y","Accountant",8021,8823,5,"No",18,2,1,"L",9,"Y",3,9,2,2,3,83
28,"Travel_Frequently","Sales",17,3,1,"Male",3,1,1,"L","N",3,"N","Sales Representative",2909,15747,1,"No",15,4,1,"L",5,"N",4,3,2,1,2,27
26,"Travel_Frequently","Research & Development",15,1,1,"Female",2,1,4,"L","Y",2,"Y","Research and Design Specialists",2007,25265,7,"No",13,3,2,"L",5,"Y",3,5,3,1,3,67
28,"Travel_Rarely","Production",7,3,3,"Male",2,1,1,"L","N",3,"N","Machinists",2367,18779,6,"No",12,1,1,"H",6,"N",2,4,1,0,3,18
38,"Travel_Frequently","Production",19,3,1,"Female",2,2,4,"L","N",1,"Y","Production Supervisors",6648,7313,4,"No",20,4,0,"L",5,"Y",2,6,5,2,5,36
22,"Travel_Rarely","Research & Development",7,1,1,"Male",3,1,2,"H","N",3,"Y","Research and Design Specialists",2773,12145,7,"No",20,4,0,"L",3,"Y",3,2,2,2,2,61
33,"Non-Travel","Production",16,2,2,"Male",2,1,2,"L","Y",1,"Y","Machinists",2008,20439,9,"No",12,3,3,"L",1,"Y",2,1,1,0,0,62
33,"Travel_Rarely","Research & Development",8,4,3,"Male",2,1,2,"L","Y",2,"Y","Research and Design Specialists",2799,3339,3,"Yes",11,2,0,"L",6,"Y",3,3,2,0,2,59
49,"Travel_Frequently","Production",7,2,1,"Male",2,2,1,"H","Y",3,"N","Machinists",4284,22710,2,"No",20,1,0,"L",20,"N",3,4,3,1,3,15
27,"Travel_Rarely","Sales",9,3,4,"Male",3,2,2,"H","N",3,"Y","Sales Executive",4478,5242,1,"Yes",11,1,0,"H",5,"Y",3,5,4,0,4,70
31,"Travel_Rarely","Sales",8,3,1,"Male",3,2,2,"L","N",3,"Y","Sales Executive",8346,20943,9,"No",19,3,1,"L",6,"N",3,5,2,0,2,41
37,"Travel_Rarely","Sales",5,4,3,"Male",3,2,1,"H","N",3,"Y","Sales Executive",6502,22825,4,"No",14,2,1,"L",7,"Y",4,5,4,0,1,56
42,"Non-Travel","Human Resources",13,5,4,"Male",4,2,2,"H","N",2,"Y","Human Resources",6272,12858,8,"No",16,1,1,"L",10,"Y",4,4,3,0,3,70
31,"Travel_Rarely","Research & Development",17,1,3,"Male",3,3,2,"H","N",2,"N","Manufacturing Director",10648,14394,1,"No",25,4,1,"L",13,"Y",4,13,8,0,8,60
32,"Non-Travel","Sales",24,4,3,"Male",3,2,2,"L","N",3,"N","Sales Executive",4465,12069,0,"No",18,1,0,"L",4,"N",3,3,2,2,2,46
36,"Travel_Rarely","Sales",13,2,3,"Male",2,2,1,"L","N",2,"N","Sales Executive",5507,16822,2,"No",16,3,2,"H",12,"N",1,4,2,1,3,40
30,"Travel_Frequently","Human Resources",22,3,3,"Female",2,1,2,"L","N",1,"Y","Human Resources",2180,9732,9,"No",11,3,1,"L",6,"Y",2,4,2,1,2,54
25,"Travel_Frequently","Finance",10,3,4,"Female",2,2,1,"L","N",1,"N","Research and Design Specialists",5959,7151,8,"No",19,2,1,"L",9,"N",1,9,6,2,5,65
41,"Travel_Rarely","Sales",16,2,2,"Female",3,1,1,"L","N",3,"N","Sales Representative",3140,21728,1,"Yes",22,4,0,"L",4,"N",2,4,3,0,2,22
49,"Travel_Frequently","Research & Development",1,1,2,"Male",3,5,2,"L","Y",3,"Y","Research Director",19161,13738,9,"No",15,4,0,"L",28,"Y",3,5,4,4,3,62
41,"Travel_Rarely","Research & Development",11,3,4,"Male",2,2,2,"L","N",3,"Y","Manufacturing Director",6032,10110,6,"Yes",15,4,0,"L",8,"N",3,5,4,1,2,44
38,"Non-Travel","Research & Development",14,3,2,"Female",1,2,3,"L","Y",3,"N","Research and Design Specialists",5329,15717,7,"Yes",12,4,3,"L",17,"Y",3,13,11,1,9,33
26,"Travel_Rarely","Finance",9,3,2,"Female",3,3,2,"L","N",1,"Y","Accountant",8829,9712,7,"No",17,4,1,"H",10,"N",1,7,4,2,2,35
32,"Travel_Rarely","Finance",3,4,1,"Male",2,3,1,"L","Y",1,"Y","Accountant",9512,10463,8,"No",18,1,0,"L",8,"Y",1,3,2,3,2,69
33,"Travel_Frequently","Research & Development",9,4,1,"Female",2,2,2,"H","N",1,"N","Research and Design Specialists",4508,3129,8,"No",22,2,0,"L",14,"N",3,13,7,3,8,36
22,"Travel_Rarely","Production",3,1,2,"Male",1,1,1,"L","Y",3,"Y","Machinists",2451,6881,4,"No",15,1,1,"L",4,"Y",2,4,3,1,1,58
44,"Travel_Frequently","Human Resources",24,5,1,"Male",3,2,4,"L","Y",3,"Y","Human Resources",5743,10503,2,"Yes",11,3,0,"H",14,"Y",3,10,7,0,2,82
27,"Travel_Rarely","Research & Development",18,3,2,"Female",4,1,3,"L","Y",1,"Y","Research and Design Specialists",3517,22490,2,"No",17,1,0,"L",5,"Y",3,3,2,0,2,71
43,"Travel_Rarely","Research & Development",14,3,1,"Male",2,4,1,"H","N",2,"Y","Research Director",14336,4345,1,"No",11,3,1,"L",25,"Y",3,25,10,3,9,51
45,"Non-Travel","Research & Development",13,2,1,"Male",2,4,4,"H","N",2,"Y","Manager",16792,20462,9,"No",23,4,1,"H",22,"Y",3,20,8,11,8,69
47,"Travel_Frequently","Production",3,4,2,"Male",2,1,2,"H","Y",3,"Y","Production Supervisors",6301,7561,7,"No",16,3,0,"H",8,"Y",1,6,4,1,6,71
38,"Travel_Rarely","Sales",19,4,4,"Female",2,2,2,"H","N",1,"Y","Sales Executive",4028,7791,4,"No",20,1,0,"L",8,"Y",3,7,7,0,5,60
35,"Travel_Rarely","Research & Development",18,4,3,"Male",2,2,2,"H","N",3,"Y","Customercare Representative",6540,19394,9,"No",19,3,0,"H",10,"Y",3,1,1,0,0,70
50,"Travel_Rarely","Production",17,1,4,"Male",4,1,1,"L","N",3,"N","Machinists",3221,3297,2,"Yes",11,3,3,"L",20,"N",3,20,8,3,8,32
45,"Travel_Frequently","Finance",4,3,2,"Male",2,2,4,"L","N",2,"Y","Accountant",9537,10491,8,"No",19,4,0,"L",8,"N",2,6,7,2,3,32
36,"Travel_Rarely","Research & Development",5,5,4,"Female",2,3,1,"L","Y",2,"Y","Manufacturing Director",8858,15669,5,"No",11,2,0,"L",15,"Y",2,14,8,7,8,51
30,"Travel_Rarely","Production",10,1,4,"Male",3,1,2,"H","Y",3,"Y","Machinists",2693,13335,1,"No",22,2,1,"L",1,"Y",3,1,0,0,0,57
37,"Travel_Rarely","Finance",22,3,2,"Male",3,3,3,"L","Y",2,"Y","Accountant",9814,10795,7,"Yes",17,1,1,"L",5,"Y",3,8,4,2,4,61
30,"Travel_Rarely","Research & Development",24,4,2,"Female",3,3,2,"L","N",2,"Y","Manager",11916,25927,1,"Yes",23,4,2,"L",9,"Y",3,9,1,0,8,50
26,"Travel_Rarely","Sales",14,3,3,"Male",3,2,2,"L","N",2,"N","Sales Executive",4684,9125,9,"No",13,1,0,"H",5,"N",3,5,3,1,2,48
49,"Non-Travel","Research & Development",24,4,4,"Male",3,2,2,"H","N",3,"Y","Manufacturing Director",6804,23793,1,"Yes",15,1,2,"L",7,"Y",3,7,7,1,7,59
42,"Travel_Frequently","Research & Development",12,4,4,"Female",2,2,2,"L","N",3,"N","Customercare Representative",4523,4386,0,"No",11,4,3,"L",7,"N",4,6,5,0,4,19
27,"Travel_Rarely","Production",11,3,4,"Male",2,1,2,"L","N",3,"N","Machinists",4066,16290,7,"No",11,1,2,"L",7,"N",3,7,7,0,7,44
53,"Travel_Frequently","Finance",3,3,2,"Female",3,3,2,"L","Y",3,"Y","Accountant",9381,10319,9,"No",15,4,0,"L",8,"Y",2,7,7,2,6,76
49,"Travel_Rarely","Production",6,2,1,"Female",3,3,2,"L","Y",1,"Y","Machinists",7403,22477,3,"No",11,3,1,"L",29,"Y",2,26,9,1,7,60
27,"Travel_Rarely","Research & Development",22,3,4,"Male",2,1,2,"H","N",1,"Y","Research and Design Specialists",2539,7950,5,"No",13,3,1,"L",4,"Y",3,4,2,2,2,54
38,"Travel_Frequently","Production",17,2,4,"Male",3,1,4,"H","N",2,"N","Machinists",1702,12106,1,"Yes",23,3,1,"H",1,"Y",3,1,0,0,0,64
37,"Travel_Rarely","Sales",18,4,4,"Female",2,2,1,"L","Y",3,"Y","Sales Executive",6694,24223,9,"Yes",14,3,3,"L",8,"Y",3,1,0,0,0,58
35,"Travel_Rarely","Research & Development",15,5,2,"Male",4,2,2,"L","N",3,"N","Research and Design Specialists",5208,26312,2,"No",11,4,0,"L",16,"N",3,16,15,1,10,46
27,"Travel_Frequently","Research & Development",5,2,4,"Male",3,3,2,"H","N",3,"Y","Manufacturing Director",8793,4809,6,"No",21,3,2,"L",9,"Y",2,9,7,1,7,62
37,"Travel_Frequently","Production",25,3,1,"Male",3,1,1,"L","N",2,"Y","Production Supervisors",6698,7368,5,"No",18,4,0,"L",5,"Y",3,6,6,1,4,38
36,"Travel_Rarely","Sales",18,2,2,"Male",2,3,4,"H","N",2,"Y","Sales Executive",7596,3809,1,"No",13,2,2,"H",10,"Y",3,10,9,9,0,82
49,"Travel_Rarely","Research & Development",22,4,1,"Female",3,4,1,"L","N",3,"Y","Research Director",16413,3498,1,"No",16,2,2,"L",27,"N",3,4,2,1,2,37
44,"Travel_Rarely","Research & Development",14,3,4,"Male",3,1,1,"H","Y",3,"Y","Research and Design Specialists",3420,21158,8,"No",13,3,0,"H",6,"Y",2,5,2,1,3,55
47,"Travel_Rarely","Sales",18,3,3,"Female",3,2,2,"L","N",2,"N","Sales Executive",4591,24200,9,"Yes",17,3,1,"H",11,"N",2,5,4,1,2,46
26,"Travel_Rarely","IT_Support",5,3,1,"Female",2,3,3,"L","Y",2,"Y","IT specialists",5304,5834,4,"No",20,4,0,"H",9,"Y",3,10,3,3,7,56
37,"Travel_Rarely","Finance",25,3,1,"Female",3,3,4,"H","Y",2,"Y","Accountant",9172,10089,8,"Yes",19,4,1,"H",6,"Y",3,6,6,1,6,56
47,"Travel_Rarely","Human Resources",4,4,4,"Female",3,5,1,"L","Y",1,"Y","Manager",19658,5220,3,"No",11,3,1,"L",27,"N",3,5,2,1,0,34
26,"Travel_Rarely","Production",15,3,3,"Male",4,1,2,"L","Y",3,"Y","Machinists",3578,23577,5,"No",12,4,0,"H",8,"Y",3,7,7,0,7,73
25,"Travel_Rarely","Sales",8,2,3,"Male",2,1,1,"H","N",1,"N","Sales Representative",2413,18798,8,"Yes",18,3,3,"L",1,"N",3,1,0,0,0,23
46,"Non-Travel","Sales",11,2,2,"Male",2,2,2,"L","Y",2,"N","Sales Executive",7991,25166,2,"No",15,3,0,"H",6,"Y",3,2,2,2,2,52
29,"Travel_Rarely","Finance",9,3,2,"Female",3,2,2,"L","Y",3,"Y","Accountant",9438,10382,9,"Yes",18,1,0,"L",7,"Y",3,8,2,2,6,70
39,"Travel_Rarely","Finance",20,3,1,"Female",2,3,1,"L","N",2,"Y","Accountant",9330,10263,3,"No",19,3,1,"L",7,"N",3,6,5,1,4,29
30,"Travel_Rarely","Sales",25,3,2,"Male",2,2,1,"L","N",3,"Y","Sales Executive",9714,5323,8,"No",11,4,1,"L",10,"N",3,10,8,6,7,32
37,"Travel_Rarely","Sales",21,3,3,"Male",3,3,2,"L","N",2,"Y","Sales Executive",7428,14506,2,"No",12,1,0,"L",12,"N",3,5,3,1,3,36
28,"Travel_Rarely","Production",8,4,2,"Male",4,3,4,"H","Y",1,"Y","IT specialists",6387,7026,7,"No",18,4,0,"H",7,"Y",3,8,6,2,7,68
31,"Travel_Rarely","Production",6,2,4,"Male",2,1,2,"H","N",3,"Y","Machinists",2218,16193,1,"No",12,3,1,"H",4,"Y",3,4,2,3,2,62
31,"Travel_Rarely","Research & Development",25,3,1,"Female",2,1,2,"H","Y",2,"N","Research and Design Specialists",1261,22262,7,"No",12,3,0,"H",1,"N",4,1,0,0,0,42
22,"Travel_Rarely","Production",1,1,3,"Female",3,1,2,"L","N",2,"Y","Machinists",2398,15999,1,"Yes",17,3,0,"H",1,"Y",3,1,0,0,0,68
32,"Travel_Rarely","Research & Development",5,2,4,"Female",2,2,4,"L","Y",2,"Y","Research and Design Specialists",5878,15624,2,"No",12,1,1,"H",12,"Y",3,7,1,2,5,74
56,"Travel_Rarely","Research & Development",20,2,1,"Female",3,1,4,"H","N",3,"Y","Research and Design Specialists",2066,10494,4,"No",22,4,1,"H",5,"Y",4,3,2,1,0,63
60,"Travel_Rarely","Sales",21,4,1,"Male",3,2,1,"L","N",2,"N","Sales Executive",5405,11924,6,"No",14,4,0,"L",10,"N",3,2,2,2,2,32
24,"Travel_Rarely","Sales",13,1,1,"Female",3,1,2,"H","N",2,"Y","Sales Representative",3202,21972,1,"Yes",16,2,0,"L",6,"Y",3,5,3,1,4,57
45,"Travel_Rarely","Production",8,3,2,"Male",4,2,2,"L","N",3,"N","Production Supervisors",5984,6582,6,"Yes",19,1,1,"H",10,"N",1,7,5,3,3,31
45,"Travel_Frequently","Research & Development",4,4,2,"Male",3,2,2,"L","Y",2,"Y","Customercare Representative",5399,14511,5,"No",12,3,0,"L",12,"Y",3,4,2,0,3,73
34,"Travel_Rarely","Production",1,3,2,"Male",3,2,1,"L","N",3,"N","Machinists",5429,17491,5,"No",13,1,2,"H",10,"N",3,8,7,7,7,47
31,"Travel_Frequently","Production",2,3,1,"Female",4,2,3,"L","N",1,"Y","Production Supervisors",6097,6707,2,"Yes",19,4,0,"L",10,"Y",2,8,4,3,5,33
36,"Travel_Frequently","Sales",1,4,1,"Male",2,3,4,"H","Y",2,"Y","Sales Executive",9699,7246,4,"No",11,1,1,"H",16,"Y",3,13,9,1,12,69
31,"Non-Travel","Research & Development",2,2,3,"Male",2,1,1,"H","N",1,"N","Research and Design Specialists",2321,10322,6,"Yes",22,1,0,"L",4,"N",3,3,2,1,2,47
38,"Travel_Rarely","Research & Development",8,2,2,"Male",3,1,2,"L","Y",1,"Y","Research and Design Specialists",4771,14293,8,"No",19,4,2,"L",10,"Y",4,5,2,0,3,57
26,"Travel_Rarely","Production",6,3,3,"Male",3,1,2,"L","Y",2,"Y","Machinists",2867,20006,4,"No",13,4,0,"L",8,"Y",2,7,7,7,6,60
32,"Travel_Rarely","Research & Development",13,3,2,"Male",3,2,4,"L","N",2,"Y","Research and Design Specialists",6220,7346,1,"No",17,2,2,"L",10,"Y",3,10,4,0,9,34
55,"Travel_Rarely","Research & Development",2,3,3,"Male",2,5,4,"L","Y",1,"Y","Research Director",19038,19805,4,"No",12,2,3,"L",34,"Y",3,1,0,0,0,74
27,"Travel_Rarely","Sales",25,4,2,"Female",3,2,4,"H","Y",3,"Y","Sales Executive",6214,3415,1,"No",18,1,1,"H",8,"Y",3,8,7,0,7,63
47,"Travel_Frequently","Research & Development",2,4,3,"Male",4,2,4,"H","Y",3,"Y","Manufacturing Director",5067,6759,4,"Yes",19,3,0,"L",20,"Y",4,19,10,2,7,63
18,"Non-Travel","Production",19,3,4,"Female",3,1,4,"L","N",1,"Y","Machinists",1611,19305,6,"No",15,3,0,"L",0,"Y",4,0,0,0,0,65
28,"Travel_Rarely","Finance",20,4,2,"Male",2,2,1,"L","N",3,"Y","Accountant",9158,10074,3,"No",17,1,0,"H",9,"Y",2,6,7,1,3,25
36,"Non-Travel","Sales",17,4,2,"Male",3,3,1,"H","N",2,"Y","Sales Executive",9980,15318,1,"No",14,4,0,"L",10,"Y",2,10,3,9,7,55
50,"Travel_Rarely","Research & Development",23,3,2,"Female",2,2,3,"L","Y",1,"Y","IT specialists",9375,10313,4,"No",17,2,1,"L",9,"Y",1,2,6,1,2,54
