"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
25,"Travel_Rarely","Finance",8,3,1,"Male",2,3,1,"L","Y",2,"Y","Accountant",9830,10813,7,"Yes",16,4,1,"L",9,"N",2,8,4,2,5,58
37,"Travel_Frequently","Finance",2,3,2,"Female",3,2,2,"L","Y",3,"Y","Accountant",8861,9747,2,"No",19,2,0,"L",5,"Y",3,5,2,2,2,80
30,"Travel_Rarely","Sales",10,2,3,"Male",2,3,1,"L","N",1,"Y","Sales Executive",7140,3088,5,"No",11,1,1,"L",12,"N",3,7,7,1,7,23
35,"Travel_Rarely","Sales",3,4,3,"Female",3,2,2,"L","Y",1,"Y","Sales Executive",5204,13586,2,"Yes",11,4,0,"L",10,"Y",3,10,8,0,9,52
23,"Travel_Frequently","Sales",19,3,4,"Male",3,1,1,"L","N",1,"N","Sales Representative",1790,26956,8,"No",19,1,1,"H",1,"N",2,1,0,1,0,37
47,"Travel_Rarely","Sales",15,4,4,"Male",3,2,2,"L","N",1,"N","Sales Executive",4960,11825,1,"No",12,4,0,"L",20,"N",3,7,7,1,7,48
42,"Travel_Rarely","Research & Development",2,2,4,"Male",2,5,4,"L","Y",3,"Y","Manager",19613,26362,6,"No",22,4,0,"H",24,"Y",3,1,0,0,1,79
45,"Travel_Rarely","Research & Development",10,3,2,"Male",1,3,2,"H","Y",3,"Y","Customercare Representative",10851,19863,2,"Yes",18,2,1,"H",24,"N",3,7,7,0,7,44
55,"Travel_Rarely","Finance",7,3,1,"Male",2,2,2,"L","Y",2,"Y","Accountant",8690,9559,9,"Yes",16,1,1,"H",10,"Y",3,4,6,2,3,74
28,"Travel_Rarely","Research & Development",16,3,3,"Female",3,2,3,"L","Y",3,"Y","Research and Design Specialists",3660,7909,3,"No",13,4,0,"H",10,"Y",4,8,7,1,7,71
32,"Non-Travel","Production",15,4,4,"Female",3,1,2,"L","N",3,"N","Machinists",4025,11135,5,"No",12,2,0,"L",10,"N",3,8,7,7,7,24
36,"Travel_Rarely","Research & Development",8,3,3,"Male",3,2,2,"L","N",3,"N","Research and Design Specialists",4485,26285,4,"No",12,4,0,"L",10,"N",3,8,0,7,7,30
33,"Travel_Rarely","Sales",22,3,4,"Female",3,1,1,"L","Y",3,"N","Sales Representative",2851,9150,1,"Yes",13,2,0,"L",1,"N",3,1,0,0,0,38
34,"Travel_Rarely","Sales",3,2,2,"Male",3,1,1,"H","Y",1,"Y","Sales Representative",2308,4944,1,"Yes",25,2,1,"H",12,"Y",3,11,10,5,7,58
25,"Travel_Frequently","Sales",3,1,3,"Male",1,1,2,"L","N",1,"N","Sales Representative",1118,8040,6,"Yes",14,4,0,"L",1,"Y",3,1,0,1,0,50
53,"Travel_Frequently","Production",19,3,2,"Female",2,5,2,"L","N",1,"N","Production Supervisors",5238,5762,7,"Yes",18,2,1,"H",9,"Y",1,5,7,1,7,30
40,"Travel_Rarely","Research & Development",17,4,1,"Male",2,2,4,"H","Y",3,"Y","IT specialists",5806,6387,3,"Yes",17,4,1,"L",10,"Y",3,4,4,2,5,80
32,"Travel_Rarely","Production",10,4,3,"Female",2,1,2,"L","Y",1,"Y","Machinists",2837,15919,5,"No",13,3,0,"L",6,"Y",3,6,2,4,1,59
30,"Non-Travel","Production",14,3,3,"Male",3,1,2,"H","N",1,"N","Machinists",2097,16734,4,"No",15,3,1,"L",9,"Y",1,5,3,1,4,60
41,"Travel_Rarely","Research & Development",19,2,3,"Male",3,2,2,"H","N",3,"Y","Research and Design Specialists",3072,19877,2,"No",16,1,2,"L",17,"Y",2,1,0,0,0,57
29,"Travel_Rarely","Production",25,1,2,"Female",3,1,1,"H","Y",3,"N","Machinists",3131,26342,6,"No",13,1,1,"L",10,"N",3,10,8,0,8,47
46,"Travel_Rarely","Human Resources",14,2,2,"Male",3,2,2,"L","Y",3,"N","Human Resources",5021,10425,8,"Yes",22,4,1,"L",16,"Y",3,4,2,0,2,33
50,"Travel_Frequently","Research & Development",25,5,3,"Male",1,4,2,"L","N",2,"Y","Research Director",14411,24450,1,"Yes",13,4,0,"H",32,"Y",3,32,6,13,9,54
47,"Travel_Rarely","Finance",9,4,2,"Male",2,2,2,"L","Y",2,"N","Accountant",8354,9189,7,"Yes",20,2,0,"H",10,"Y",3,10,2,2,4,56
33,"Travel_Rarely","Production",12,4,1,"Female",2,1,2,"L","N",3,"Y","Machinists",3838,8192,8,"No",11,4,0,"H",8,"Y",3,5,4,0,2,54
49,"Travel_Rarely","Research & Development",14,4,3,"Female",3,2,2,"L","N",2,"Y","Manufacturing Director",6567,5549,1,"No",14,3,0,"L",16,"N",2,15,11,5,11,43
46,"Travel_Rarely","Research & Development",18,4,3,"Male",3,5,2,"L","Y",1,"N","Research Director",19328,14218,1,"Yes",17,3,1,"H",24,"Y",3,2,1,2,2,60
51,"Travel_Rarely","IT_Support",3,4,1,"Male",3,5,2,"L","Y",3,"Y","IT specialists",10712,11783,1,"No",19,1,0,"L",6,"Y",3,3,7,2,2,61
54,"Travel_Rarely","Finance",12,4,2,"Male",2,2,3,"L","N",3,"Y","Accountant",8858,9744,3,"Yes",20,3,0,"L",6,"N",1,10,2,1,3,36
26,"Travel_Rarely","Production",6,3,3,"Male",3,1,2,"L","Y",2,"Y","Machinists",2867,20006,4,"No",13,4,0,"L",8,"Y",2,7,7,7,6,60
58,"Travel_Rarely","Research & Development",9,4,1,"Male",3,1,2,"H","Y",3,"Y","Research and Design Specialists",2372,26076,8,"No",12,4,2,"L",2,"Y",3,2,2,2,2,61
52,"Travel_Rarely","IT_Support",8,4,1,"Female",4,2,1,"H","Y",3,"Y","IT specialists",6407,7048,9,"Yes",15,3,0,"L",7,"Y",2,4,6,2,3,62
36,"Travel_Rarely","Production",9,2,1,"Female",3,1,4,"H","N",2,"Y","Machinists",2835,2561,5,"No",22,1,1,"H",7,"Y",3,1,0,0,0,64
55,"Travel_Rarely","Research & Development",7,3,3,"Female",3,4,2,"L","N",2,"Y","Manager",16659,23258,2,"Yes",13,3,0,"L",30,"Y",3,5,4,1,2,50
36,"Travel_Rarely","Research & Development",19,4,2,"Female",3,3,2,"L","N",1,"Y","Customercare Representative",8008,22792,1,"No",12,3,2,"L",9,"N",3,3,2,0,2,48
31,"Travel_Rarely","Research & Development",4,4,4,"Male",3,1,1,"L","Y",3,"Y","Research and Design Specialists",2356,14871,5,"Yes",19,2,1,"L",8,"Y",3,6,4,0,2,51
25,"Travel_Rarely","Sales",2,1,3,"Male",3,2,2,"L","Y",3,"Y","Sales Executive",4194,14363,6,"Yes",18,4,0,"L",5,"Y",3,5,3,0,3,59
32,"Non-Travel","Research & Development",11,4,2,"Male",3,1,3,"L","N",2,"Y","Research and Design Specialists",2718,17674,9,"No",14,2,0,"L",12,"Y",3,7,7,0,7,76
34,"Travel_Rarely","Sales",1,3,3,"Male",3,3,4,"L","Y",1,"Y","Sales Executive",9713,24444,3,"Yes",13,4,3,"H",9,"Y",3,5,3,1,0,63
32,"Non-Travel","Sales",24,1,3,"Female",3,1,2,"H","N",2,"N","Sales Representative",2827,14947,1,"No",12,3,3,"L",1,"N",3,1,0,0,0,49
33,"Travel_Frequently","Finance",23,4,1,"Male",3,2,1,"L","N",1,"Y","Accountant",8471,9318,2,"No",16,1,1,"H",7,"N",1,5,6,3,7,50
31,"Travel_Frequently","Sales",12,3,3,"Female",2,1,2,"L","N",2,"N","Customercare Representative",2785,11882,1,"No",14,3,0,"H",3,"N",4,1,0,0,0,49
34,"Non-Travel","Sales",21,4,3,"Female",3,2,2,"L","N",2,"Y","Sales Executive",6538,12740,9,"No",15,1,1,"L",6,"N",3,3,2,1,2,43
29,"Travel_Rarely","Sales",12,2,4,"Male",3,2,2,"L","N",3,"Y","Sales Executive",6931,10732,2,"No",14,4,1,"L",10,"N",3,3,2,0,2,48
58,"Non-Travel","Research & Development",5,4,4,"Male",1,2,2,"H","N",3,"Y","Customercare Representative",5660,17056,2,"Yes",13,4,1,"H",12,"Y",3,5,3,1,2,91
52,"Travel_Rarely","Sales",7,4,1,"Male",2,3,1,"H","Y",3,"Y","IT specialists",10266,11293,3,"No",15,1,1,"H",10,"Y",3,3,2,1,2,70
30,"Travel_Frequently","Human Resources",22,3,3,"Female",2,1,2,"L","N",1,"Y","Human Resources",2180,9732,9,"No",11,3,1,"L",6,"Y",2,4,2,1,2,54
54,"Non-Travel","Human Resources",6,3,4,"Female",4,4,1,"L","N",2,"Y","Manager",17328,13871,2,"Yes",12,3,0,"L",23,"N",3,5,3,4,4,48
58,"Travel_Frequently","Production",6,1,4,"Male",2,1,2,"H","N",2,"N","Machinists",2380,13384,7,"Yes",14,4,1,"L",3,"N",2,1,0,0,0,24
41,"Travel_Rarely","Finance",4,4,2,"Male",2,2,1,"L","Y",2,"N","Accountant",8903,9793,5,"No",20,1,0,"L",8,"Y",2,3,2,2,3,71
52,"Travel_Rarely","Finance",13,4,1,"Male",2,3,1,"L","N",2,"N","Accountant",8138,8952,5,"Yes",15,4,0,"H",6,"N",3,2,5,2,7,30
37,"Travel_Rarely","Research & Development",9,3,1,"Male",3,2,2,"H","N",3,"Y","Research and Design Specialists",4285,3031,9,"No",17,1,0,"H",10,"Y",3,10,8,3,7,66
36,"Travel_Rarely","Production",16,3,4,"Male",3,1,2,"H","N",3,"Y","Machinists",3210,20251,0,"No",11,3,1,"L",16,"Y",3,15,13,10,11,60
36,"Travel_Rarely","Research & Development",4,3,3,"Female",3,2,2,"H","Y",3,"Y","Manufacturing Director",5228,23361,8,"No",15,1,1,"L",10,"Y",3,9,7,0,5,60
57,"Travel_Rarely","Research & Development",18,2,3,"Male",4,3,2,"H","N",2,"Y","Customercare Representative",9439,23402,3,"Yes",16,2,1,"L",12,"Y",1,5,3,1,4,54
34,"Travel_Frequently","Research & Development",21,4,4,"Male",3,1,2,"H","N",3,"Y","Research and Design Specialists",2996,20284,4,"No",14,3,2,"H",10,"Y",3,4,3,1,3,73
46,"Travel_Rarely","Finance",1,4,1,"Female",2,2,1,"L","N",3,"N","Accountant",9246,10171,9,"Yes",16,2,0,"H",7,"N",1,2,3,2,7,26
50,"Travel_Rarely","Finance",17,4,1,"Male",2,3,1,"L","Y",3,"Y","Accountant",9029,9932,4,"Yes",19,2,0,"L",9,"Y",3,3,3,1,6,75
21,"Travel_Rarely","Sales",14,1,3,"Male",3,1,2,"L","N",3,"N","Customercare Representative",3447,24444,2,"No",11,3,0,"L",3,"N",3,3,2,1,2,49
55,"Travel_Rarely","Research & Development",2,3,3,"Male",2,5,4,"L","Y",1,"Y","Research Director",19038,19805,4,"No",12,2,3,"L",34,"Y",3,1,0,0,0,74
28,"Travel_Frequently","Production",16,4,4,"Male",3,1,2,"H","N",3,"Y","Machinists",2154,6842,3,"Yes",11,3,0,"L",5,"Y",2,4,2,0,2,57
45,"Travel_Rarely","Research & Development",19,4,4,"Male",3,3,1,"L","N",2,"Y","Research Director",13245,15067,4,"Yes",14,2,0,"L",17,"Y",4,0,0,0,0,38
44,"Travel_Rarely","Sales",14,3,2,"Male",3,5,2,"L","Y",3,"Y","Manager",18213,8751,6,"No",11,3,1,"H",26,"N",3,22,9,3,10,49
36,"Travel_Frequently","Research & Development",1,2,4,"Female",3,2,2,"L","Y",2,"Y","Manufacturing Director",5131,9192,2,"No",13,2,3,"L",18,"Y",3,4,2,0,2,93
47,"Non-Travel","Research & Development",17,1,3,"Female",3,3,2,"L","Y",1,"Y","Research Director",11957,17231,7,"No",18,1,2,"L",14,"Y",1,13,8,5,12,60
46,"Travel_Rarely","Sales",7,4,2,"Female",3,5,4,"L","N",2,"Y","Manager",18947,22822,3,"No",12,4,0,"H",22,"Y",2,2,2,2,1,64
54,"Travel_Rarely","Research & Development",11,3,4,"Female",3,4,4,"L","N",2,"Y","Research Director",17328,5652,9,"No",19,4,0,"H",29,"Y",2,20,7,12,7,74
55,"Travel_Rarely","Production",11,2,2,"Male",3,2,2,"L","N",3,"N","Machinists",5415,15972,3,"Yes",19,4,1,"L",12,"N",3,10,7,0,8,42
34,"Travel_Frequently","Research & Development",6,4,3,"Male",4,2,1,"L","Y",2,"Y","Manufacturing Director",4724,17000,2,"No",13,1,1,"L",9,"Y",3,9,7,7,2,56
55,"Travel_Rarely","Sales",25,5,1,"Female",3,4,2,"H","N",2,"Y","Manager",16835,9873,3,"No",23,4,0,"L",37,"Y",3,10,9,7,7,57
26,"Travel_Rarely","Production",17,3,1,"Male",3,1,2,"L","N",1,"N","Machinists",2377,19373,1,"No",20,3,1,"L",1,"N",2,1,1,0,0,24
30,"Travel_Frequently","Production",1,2,3,"Female",3,2,2,"H","N",3,"Y","Machinists",4011,10781,1,"No",23,4,0,"L",12,"Y",3,12,8,3,7,58
36,"Travel_Rarely","Sales",4,4,2,"Female",2,2,2,"L","N",1,"N","Sales Executive",5673,6060,8,"Yes",13,1,1,"H",10,"N",3,10,9,1,7,43
33,"Travel_Frequently","Research & Development",6,3,3,"Male",3,2,1,"L","N",3,"Y","Customercare Representative",7725,5335,6,"No",23,3,1,"L",15,"N",1,13,11,4,7,35
21,"Travel_Rarely","Production",24,3,3,"Female",2,1,2,"L","N",3,"N","Machinists",1416,17258,7,"No",13,1,0,"L",1,"N",2,1,0,1,0,30
53,"Travel_Frequently","Finance",9,4,2,"Female",2,2,4,"H","N",2,"Y","Accountant",9097,10007,2,"No",17,2,0,"L",5,"N",3,8,5,2,2,36
30,"Travel_Rarely","Research & Development",24,4,2,"Female",3,3,2,"L","N",2,"Y","Manager",11916,25927,1,"Yes",23,4,2,"L",9,"Y",3,9,1,0,8,50
34,"Travel_Rarely","Research & Development",24,4,1,"Female",3,2,2,"H","Y",3,"Y","Research and Design Specialists",4809,12482,1,"No",14,3,0,"L",16,"Y",3,16,13,2,10,56
35,"Travel_Rarely","Finance",17,3,2,"Female",3,3,3,"H","Y",3,"Y","Accountant",8184,9002,2,"Yes",20,2,0,"L",6,"Y",3,2,5,1,2,51
41,"Travel_Rarely","Sales",12,1,3,"Female",3,3,4,"L","Y",1,"Y","Sales Executive",10447,26458,4,"Yes",13,4,1,"H",23,"Y",4,22,14,13,5,63
37,"Travel_Rarely","Research & Development",12,4,1,"Male",3,3,4,"L","N",2,"Y","Research Director",13664,25258,4,"No",13,1,0,"L",16,"Y",4,5,2,0,2,42
45,"Travel_Frequently","Sales",5,2,3,"Female",2,3,1,"L","N",3,"Y","Machinists",NA,6582,6,"No",11,3,0,"L",8,"Y",3,8,7,3,0,66
40,"Travel_Rarely","Sales",3,4,4,"Male",2,3,2,"H","Y",3,"Y","Sales Executive",9094,17235,8,"Yes",12,3,0,"H",9,"N",3,5,4,1,0,25
34,"Travel_Rarely","Production",6,3,2,"Male",3,1,1,"L","N",3,"N","Machinists",2008,6896,5,"No",14,2,2,"L",1,"N",3,1,0,1,0,47
40,"Travel_Rarely","Research & Development",16,2,1,"Male",3,2,1,"H","N",3,"Y","Research and Design Specialists",3319,24447,1,"No",17,1,2,"L",9,"Y",3,9,8,4,7,58
34,"Travel_Rarely","Sales",4,4,4,"Male",3,3,2,"L","N",3,"N","Sales Executive",8628,22914,7,"No",18,3,1,"L",9,"N",2,8,7,1,1,48
34,"Travel_Rarely","Research & Development",21,2,2,"Female",3,2,2,"L","N",3,"Y","Customercare Representative",6142,7360,4,"No",11,4,0,"L",10,"N",3,5,1,4,3,46
43,"Travel_Frequently","Research & Development",23,3,3,"Female",3,3,1,"L","N",2,"Y","Manufacturing Director",10820,11535,9,"No",11,3,1,"L",18,"N",3,8,7,0,1,38
38,"Travel_Frequently","Research & Development",22,3,1,"Male",2,2,2,"H","Y",3,"Y","Customercare Representative",6288,4284,6,"No",15,3,1,"L",13,"Y",2,4,3,1,2,70
35,"Non-Travel","Sales",14,2,3,"Female",2,3,2,"H","N",3,"Y","Sales Executive",10377,13755,4,"Yes",11,2,1,"L",16,"Y",2,13,2,4,12,62
35,"Travel_Rarely","Production",11,3,2,"Male",3,1,2,"L","N",3,"N","Machinists",3917,9541,7,"No",20,1,1,"L",3,"N",2,3,2,1,2,41
50,"Travel_Frequently","Research & Development",1,3,1,"Female",3,5,1,"L","Y",2,"Y","Research Director",18172,9755,3,"Yes",19,1,0,"L",28,"Y",2,8,3,0,7,42
51,"Travel_Rarely","Production",13,3,2,"Male",3,4,4,"L","N",3,"N","Production Supervisors",5737,6311,8,"No",18,3,0,"L",6,"Y",2,2,5,2,5,36
53,"Travel_Rarely","IT_Support",11,3,1,"Male",3,3,4,"L","N",1,"Y","IT specialists",6811,7492,9,"No",15,3,0,"L",9,"N",3,10,5,1,4,50
36,"Travel_Rarely","Research & Development",12,2,2,"Male",3,2,2,"H","N",3,"Y","Manufacturing Director",4941,2819,6,"No",20,4,2,"H",7,"Y",3,3,2,0,1,70
39,"Travel_Rarely","Research & Development",25,3,3,"Male",3,1,4,"H","N",3,"N","Research and Design Specialists",3904,22154,8,"No",13,1,0,"H",6,"N",3,5,2,0,3,8
45,"Travel_Rarely","Research & Development",1,3,4,"Male",3,1,1,"H","Y",1,"N","Research and Design Specialists",2132,4585,1,"No",20,4,1,"L",8,"N",3,5,4,0,3,34
48,"Travel_Rarely","Finance",6,3,1,"Male",2,2,2,"L","Y",2,"Y","Accountant",8911,9802,6,"Yes",17,2,0,"L",8,"N",2,7,6,1,7,70
46,"Travel_Frequently","Production",4,3,2,"Male",4,3,3,"L","N",2,"N","Production Supervisors",5100,5610,2,"Yes",20,2,0,"H",5,"Y",3,10,2,3,7,40
54,"Travel_Rarely","Sales",2,4,3,"Female",2,3,1,"L","N",3,"Y","Sales Executive",10686,8392,9,"No",11,2,1,"L",13,"N",3,9,4,7,0,47
38,"Travel_Rarely","Research & Development",8,3,3,"Male",3,2,2,"L","N",3,"Y","Manufacturing Director",4855,7653,5,"No",11,1,2,"H",7,"Y",3,5,2,1,4,54
32,"Travel_Rarely","Finance",2,3,2,"Female",3,2,2,"L","Y",2,"Y","Accountant",8538,9392,4,"Yes",15,4,0,"L",5,"N",2,2,7,1,3,77
34,"Travel_Rarely","Research & Development",22,3,2,"Female",2,1,4,"L","Y",2,"Y","Research and Design Specialists",2929,20338,1,"No",12,2,0,"L",10,"Y",3,10,9,8,7,64
48,"Travel_Rarely","Sales",3,1,2,"Male",4,2,1,"H","N",3,"Y","Sales Executive",8120,18597,3,"No",12,4,0,"L",12,"Y",3,2,2,2,2,55
46,"Travel_Frequently","Production",9,3,2,"Female",3,1,4,"L","N",3,"Y","Production Supervisors",6313,6944,6,"Yes",15,2,1,"H",9,"N",1,7,5,2,5,31
20,"Travel_Rarely","Sales",5,3,3,"Male",4,1,2,"L","Y",1,"N","Customercare Representative",2678,5050,8,"No",17,4,0,"H",2,"N",3,2,1,2,2,41
35,"Travel_Rarely","Production",22,4,4,"Male",2,1,2,"H","Y",3,"Y","Machinists",2258,16340,3,"No",12,2,1,"L",10,"Y",3,8,0,1,7,66
31,"Travel_Rarely","Production",12,1,4,"Female",1,1,2,"L","Y",3,"Y","Machinists",1129,17536,2,"Yes",11,3,3,"L",1,"Y",3,1,0,0,0,61
34,"Travel_Frequently","Research & Development",4,4,3,"Male",2,2,1,"L","N",3,"N","Research and Design Specialists",5747,26496,6,"Yes",15,2,0,"H",16,"N",3,15,10,6,11,32
41,"Non-Travel","Human Resources",11,3,3,"Male",1,2,2,"L","Y",2,"Y","Human Resources",6430,20794,7,"No",19,2,1,"L",10,"N",3,3,2,1,2,43
38,"Travel_Rarely","Research & Development",21,1,3,"Female",2,3,2,"L","N",3,"Y","Customercare Representative",8823,24608,3,"No",18,1,1,"L",20,"N",2,19,9,1,9,33
51,"Travel_Frequently","Research & Development",20,4,1,"Male",1,3,2,"L","Y",2,"Y","Manufacturing Director",10650,25150,2,"No",15,4,0,"L",18,"N",3,4,2,0,3,46
49,"Travel_Rarely","Production",13,4,1,"Male",3,3,3,"H","Y",1,"Y","IT specialists",8760,9636,1,"Yes",16,1,1,"L",6,"Y",1,7,6,1,4,75
29,"Travel_Rarely","Production",9,2,4,"Female",2,2,1,"L","N",3,"Y","Machinists",4193,12682,0,"Yes",12,4,0,"L",10,"N",3,9,5,0,8,40
40,"Non-Travel","Research & Development",14,2,4,"Male",3,2,4,"H","Y",1,"Y","Customercare Representative",4069,8841,7,"Yes",18,3,0,"H",8,"Y",3,2,2,2,2,64
56,"Non-Travel","Research & Development",25,4,3,"Male",3,2,2,"L","Y",1,"Y","Customercare Representative",6306,26236,9,"No",21,1,1,"L",13,"Y",2,13,12,1,9,57
41,"Travel_Rarely","Sales",6,4,4,"Male",3,4,1,"L","N",2,"Y","Manager",16015,15896,1,"No",19,2,0,"L",22,"N",3,22,10,0,4,47
32,"Travel_Rarely","Production",5,4,3,"Female",3,2,3,"H","Y",3,"Y","Manufacturing Director",6725,13554,7,"No",12,3,1,"H",8,"Y",4,8,7,6,3,76
33,"Travel_Rarely","Research & Development",13,5,1,"Female",4,4,4,"H","N",2,"Y","Research Director",16184,22578,4,"No",19,3,1,"H",10,"Y",3,6,1,0,5,64
29,"Travel_Rarely","Production",13,3,1,"Male",2,3,4,"L","N",1,"N","Production Supervisors",5929,6522,8,"No",15,1,1,"H",6,"Y",1,4,7,1,3,30
32,"Non-Travel","Production",10,3,3,"Female",2,1,1,"H","N",1,"N","Machinists",2332,3974,6,"No",20,3,0,"L",5,"N",3,3,0,0,2,39
59,"Travel_Rarely","Research & Development",20,3,3,"Male",2,1,2,"H","Y",3,"Y","Research and Design Specialists",2177,8456,3,"No",17,1,1,"L",7,"Y",3,1,0,0,0,59
32,"Travel_Frequently","Sales",23,2,2,"Male",3,2,4,"L","Y",1,"Y","Sales Executive",6524,8891,3,"No",14,4,1,"L",10,"Y",3,10,8,5,3,69
40,"Non-Travel","Research & Development",23,2,3,"Male",3,1,1,"H","N",3,"Y","Research and Design Specialists",3544,8532,6,"No",16,2,1,"L",6,"Y",3,4,2,0,0,56
34,"Travel_Rarely","Sales",20,2,4,"Female",1,2,4,"L","N",1,"Y","Sales Executive",6029,25353,3,"No",12,1,0,"H",6,"Y",3,2,2,2,2,65
54,"Travel_Rarely","Sales",8,3,4,"Female",3,2,2,"H","N",3,"Y","Sales Executive",5940,17011,2,"No",14,4,1,"L",16,"Y",3,6,2,0,5,52
39,"Travel_Rarely","Research & Development",17,1,4,"Male",2,3,3,"L","Y",2,"Y","Customercare Representative",9991,21457,5,"No",15,1,1,"L",9,"Y",3,7,7,1,7,75
29,"Travel_Rarely","Finance",16,4,1,"Male",2,2,2,"L","N",1,"Y","Accountant",8525,9378,3,"No",17,2,1,"H",10,"Y",3,3,6,3,7,25
33,"Travel_Frequently","Sales",23,3,4,"Female",3,2,1,"H","Y",3,"Y","Sales Executive",4302,13401,5,"No",17,3,1,"L",4,"Y",3,3,2,0,2,58
26,"Travel_Rarely","Production",18,3,3,"Female",3,1,2,"H","N",3,"Y","Machinists",2659,17759,1,"Yes",13,3,1,"L",3,"Y",3,3,2,0,2,60
44,"Travel_Frequently","Human Resources",24,5,1,"Male",3,2,4,"L","Y",3,"Y","Human Resources",5743,10503,2,"Yes",11,3,0,"H",14,"Y",3,10,7,0,2,82
28,"Non-Travel","Sales",9,3,2,"Male",3,2,1,"H","Y",2,"N","Sales Executive",4221,8863,1,"No",15,2,0,"H",5,"Y",4,5,4,0,4,70
29,"Travel_Frequently","Research & Development",23,3,4,"Female",3,1,1,"H","Y",3,"Y","Research and Design Specialists",3291,17940,7,"No",14,4,2,"L",8,"Y",2,7,5,1,1,58
38,"Travel_Frequently","Production",24,5,4,"Female",3,2,2,"L","N",2,"N","Machinists",2406,5456,1,"No",11,4,0,"L",10,"N",3,10,3,9,9,40
38,"Travel_Rarely","Sales",19,4,4,"Female",2,2,2,"H","N",1,"Y","Sales Executive",4028,7791,4,"No",20,1,0,"L",8,"Y",3,7,7,0,5,60
35,"Travel_Rarely","Human Resources",19,4,3,"Male",3,1,4,"H","N",3,"Y","Human Resources",4323,7108,1,"No",17,2,0,"H",6,"Y",1,5,4,1,4,74
30,"Travel_Rarely","Sales",10,5,3,"Male",3,2,1,"L","N",1,"N","Sales Executive",5304,25275,6,"No",23,4,1,"L",10,"N",2,8,7,7,7,47
35,"Travel_Rarely","Sales",22,4,3,"Male",3,2,2,"L","N",2,"Y","Sales Executive",8966,21026,9,"Yes",15,4,3,"L",15,"Y",3,7,7,1,7,57
53,"Travel_Rarely","Sales",18,2,1,"Female",2,3,2,"H","Y",3,"Y","Sales Executive",10934,20715,9,"Yes",18,4,1,"L",35,"Y",3,5,2,0,4,54
27,"Travel_Frequently","Human Resources",9,3,1,"Female",2,1,1,"L","N",2,"N","Human Resources",2863,19555,3,"No",12,1,0,"H",1,"N",3,1,0,0,0,23
28,"Travel_Frequently","Research & Development",18,3,3,"Male",2,1,4,"H","Y",2,"Y","Research and Design Specialists",2703,22088,8,"Yes",14,4,1,"L",3,"Y",3,3,1,0,2,67
46,"Travel_Frequently","Research & Development",22,3,3,"Male",2,3,2,"H","N",2,"Y","Customercare Representative",10673,3142,2,"Yes",13,3,1,"L",21,"Y",2,10,9,9,5,60
35,"Travel_Rarely","Research & Development",24,1,3,"Female",2,1,2,"L","N",3,"N","Research and Design Specialists",2559,17852,2,"No",11,4,0,"L",6,"N",2,6,5,1,1,33
43,"Travel_Rarely","Research & Development",11,2,4,"Female",4,1,2,"L","Y",3,"Y","Research and Design Specialists",2645,21923,1,"No",12,4,2,"L",6,"Y",2,5,3,1,4,50
36,"Travel_Rarely","Sales",1,2,2,"Male",3,2,3,"H","Y",2,"Y","Sales Executive",6201,2823,5,"Yes",14,4,1,"H",18,"Y",2,18,14,4,11,87
27,"Travel_Frequently","Sales",5,3,4,"Female",3,2,2,"H","N",3,"Y","Sales Executive",9981,12916,1,"No",14,4,0,"L",7,"Y",3,7,7,0,7,52
35,"Travel_Rarely","Sales",11,4,2,"Female",2,1,2,"H","Y",1,"N","Sales Representative",2430,26204,9,"No",23,1,2,"H",6,"N",3,5,3,4,2,43
37,"Non-Travel","Sales",4,4,1,"Male",3,3,2,"H","N",2,"Y","Sales Executive",8834,24666,7,"No",13,4,1,"H",9,"Y",3,9,5,7,7,62
23,"Travel_Rarely","Production",16,1,4,"Male",2,1,2,"L","Y",3,"N","Machinists",3989,20586,1,"Yes",11,1,0,"L",5,"N",3,5,4,1,2,33
37,"Travel_Rarely","Human Resources",15,2,3,"Male",3,2,2,"L","Y",1,"Y","Human Resources",4071,12832,5,"No",13,3,0,"H",19,"N",2,10,0,4,7,48
42,"Travel_Rarely","Production",4,3,3,"Female",4,2,4,"L","Y",1,"Y","Machinists",5231,23726,1,"Yes",13,2,1,"H",17,"Y",2,5,3,1,3,74
47,"Travel_Rarely","Finance",19,4,1,"Male",3,3,1,"L","N",2,"Y","Accountant",9335,10269,6,"No",17,2,1,"H",10,"N",1,7,2,3,6,35
35,"Travel_Rarely","Research & Development",22,3,4,"Male",2,3,2,"H","Y",3,"Y","Manufacturing Director",10903,9129,3,"No",16,1,0,"L",16,"Y",3,13,10,4,8,52
46,"Travel_Rarely","Sales",12,3,3,"Female",3,4,3,"H","N",1,"Y","Manager",16606,11380,2,"No",12,4,1,"H",23,"Y",4,13,12,5,1,76
34,"Travel_Rarely","Finance",14,4,2,"Male",3,3,2,"L","N",1,"Y","Accountant",9481,10429,5,"No",16,4,0,"L",10,"N",2,4,7,2,6,46
