"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
52,"Travel_Rarely","Research & Development",23,4,2,"Male",3,3,1,"L","Y",2,"Y","Customercare Representative",10445,15322,6,"No",19,4,0,"L",18,"Y",3,8,6,4,0,51
47,"Travel_Rarely","Sales",18,3,3,"Female",3,2,2,"L","N",2,"N","Sales Executive",4591,24200,9,"Yes",17,3,1,"H",11,"N",2,5,4,1,2,46
31,"Travel_Rarely","Sales",15,4,1,"Male",4,2,3,"H","N",3,"Y","Sales Executive",5460,6219,4,"No",22,4,2,"H",13,"Y",4,7,7,5,7,71
59,"Travel_Rarely","Research & Development",20,3,3,"Male",2,1,2,"H","Y",3,"Y","Research and Design Specialists",2177,8456,3,"No",17,1,1,"L",7,"Y",3,1,0,0,0,59
32,"Travel_Rarely","Sales",10,5,4,"Male",3,2,2,"H","N",1,"Y","Sales Executive",9204,23343,5,"No",12,3,1,"H",7,"Y",2,4,3,0,3,72
26,"Non-Travel","Sales",21,2,2,"Male",1,2,1,"H","N",1,"N","Sales Executive",4969,21813,1,"No",18,4,0,"L",7,"N",3,2,2,2,2,47
43,"Travel_Rarely","Finance",5,3,1,"Male",3,3,1,"L","N",2,"Y","Accountant",8917,9809,6,"No",19,3,0,"L",7,"N",1,2,6,1,2,50
23,"Travel_Rarely","Sales",17,1,3,"Male",3,1,2,"H","Y",2,"Y","Sales Representative",2322,9518,3,"No",13,3,1,"L",3,"Y",3,0,0,0,0,55
46,"Travel_Frequently","Sales",19,4,1,"Male",3,2,2,"H","N",3,"Y","Sales Executive",5772,20445,4,"Yes",21,3,0,"H",14,"Y",3,9,6,0,8,64
54,"Non-Travel","Human Resources",6,3,4,"Female",4,4,1,"L","N",2,"Y","Manager",17328,13871,2,"Yes",12,3,0,"L",23,"N",3,5,3,4,4,48
29,"Travel_Frequently","Research & Development",9,4,2,"Male",1,1,4,"H","N",3,"N","Research and Design Specialists",2720,18959,9,"No",18,4,1,"L",10,"Y",3,10,7,2,8,65
41,"Travel_Frequently","Production",14,4,2,"Male",2,1,3,"L","N",3,"Y","Production Supervisors",6401,7041,7,"No",17,1,0,"H",9,"Y",2,10,4,2,2,31
34,"Non-Travel","Sales",1,3,1,"Male",4,2,1,"L","N",2,"N","Sales Executive",5304,4652,8,"Yes",13,2,0,"L",9,"N",2,5,2,0,4,39
48,"Non-Travel","Research & Development",6,4,1,"Male",4,4,2,"H","Y",3,"Y","Manager",16885,16154,2,"No",22,3,0,"L",27,"Y",2,5,4,2,1,62
25,"Travel_Rarely","Sales",14,2,2,"Female",2,2,2,"H","N",3,"Y","Sales Executive",4487,12090,1,"Yes",11,2,0,"L",5,"Y",3,5,4,1,3,53
31,"Travel_Rarely","Human Resources",5,3,1,"Male",2,2,2,"H","N",3,"Y","Human Resources",6410,17822,3,"No",12,4,0,"H",9,"Y",3,2,2,1,0,68
38,"Travel_Rarely","Sales",15,2,2,"Female",3,2,2,"L","N",2,"Y","Sales Executive",6893,19461,6,"No",15,4,1,"L",11,"Y",3,7,7,1,7,73
46,"Travel_Rarely","Research & Development",17,4,4,"Female",2,2,2,"H","N",3,"N","Research and Design Specialists",4615,21029,5,"Yes",23,1,3,"L",19,"N",3,16,13,1,7,44
36,"Travel_Frequently","Human Resources",20,1,2,"Male",2,2,2,"L","Y",1,"Y","Human Resources",3886,4223,7,"No",21,4,0,"H",10,"Y",2,10,1,0,8,78
55,"Travel_Rarely","Research & Development",19,4,4,"Male",3,2,4,"H","N",3,"Y","Customercare Representative",4035,16143,4,"Yes",16,2,0,"H",4,"Y",3,3,2,1,2,80
50,"Travel_Rarely","Finance",21,3,1,"Female",2,3,1,"L","Y",3,"Y","Accountant",8687,9556,2,"No",15,4,1,"H",5,"N",1,8,5,3,2,67
37,"Travel_Rarely","Sales",16,2,2,"Male",2,2,4,"L","Y",3,"Y","Sales Executive",4189,8800,8,"No",14,1,2,"H",5,"Y",3,5,2,0,3,79
31,"Travel_Rarely","Finance",15,3,2,"Male",3,3,1,"L","N",3,"Y","Accountant",8645,9510,7,"Yes",18,3,1,"H",8,"Y",2,10,5,2,4,36
52,"Travel_Rarely","Research & Development",18,4,3,"Male",2,2,2,"L","N",3,"N","Research and Design Specialists",4941,17747,2,"No",15,1,0,"L",11,"N",2,8,2,7,7,43
46,"Travel_Rarely","Production",20,2,4,"Male",3,3,2,"H","Y",2,"Y","Manufacturing Director",10845,24208,2,"No",13,2,1,"L",13,"Y",3,8,7,0,7,70
50,"Non-Travel","Research & Development",1,4,1,"Male",3,4,1,"L","Y",3,"Y","Manager",17924,4544,7,"No",11,4,1,"L",31,"Y",3,31,6,14,7,58
36,"Travel_Frequently","Sales",19,3,1,"Female",4,2,4,"L","Y",1,"Y","Sales Executive",4639,2261,9,"No",16,4,1,"L",17,"Y",2,15,7,6,13,63
19,"Travel_Rarely","Production",10,1,2,"Female",3,1,2,"L","N",1,"N","Machinists",1483,16102,1,"No",14,4,0,"L",1,"N",3,1,0,0,0,43
40,"Travel_Rarely","Production",14,4,4,"Female",4,1,1,"L","N",3,"N","Machinists",2213,22495,3,"Yes",13,3,1,"L",10,"N",3,7,7,1,7,47
38,"Travel_Rarely","Finance",6,3,1,"Male",2,2,1,"L","Y",3,"Y","Accountant",9967,10964,3,"Yes",18,3,0,"L",10,"Y",2,5,4,1,5,67
58,"Travel_Frequently","Research & Development",19,4,1,"Male",3,4,1,"L","N",2,"Y","Research Director",15787,21624,6,"Yes",14,2,0,"H",23,"Y",3,2,2,2,2,55
37,"Travel_Rarely","Sales",11,4,4,"Male",2,2,1,"H","Y",1,"Y","Sales Executive",6334,24558,4,"No",19,4,2,"L",9,"Y",3,1,0,0,0,56
35,"Travel_Rarely","Research & Development",6,3,4,"Female",2,3,2,"H","N",2,"Y","Manufacturing Director",10685,23457,2,"Yes",20,2,1,"L",17,"N",3,17,14,5,15,43
31,"Travel_Frequently","Sales",6,4,1,"Female",3,3,2,"L","Y",3,"N","Sales Executive",9637,8277,4,"No",14,4,2,"H",9,"Y",3,3,2,2,2,62
30,"Travel_Rarely","Research & Development",24,3,4,"Female",3,1,2,"L","Y",3,"N","Research and Design Specialists",2657,8556,5,"Yes",11,3,0,"L",8,"N",3,5,2,0,4,44
41,"Non-Travel","Research & Development",6,2,1,"Male",2,1,2,"L","N",3,"N","Research and Design Specialists",2107,20293,1,"No",17,1,1,"L",5,"N",1,1,0,0,0,44
30,"Travel_Rarely","Research & Development",5,3,3,"Female",1,2,3,"H","N",3,"N","Manufacturing Director",6091,24793,2,"No",20,3,0,"H",11,"Y",3,5,4,0,2,76
41,"Travel_Rarely","Production",15,4,3,"Male",3,1,1,"H","N",1,"Y","Machinists",2238,6961,2,"No",21,4,1,"L",7,"Y",3,5,0,1,4,51
48,"Travel_Rarely","Sales",15,5,2,"Female",3,2,4,"H","N",2,"Y","Sales Executive",4051,19658,2,"No",14,1,1,"H",14,"Y",3,9,7,6,7,64
36,"Travel_Frequently","Production",1,2,3,"Male",4,2,1,"L","N",1,"N","Machinists",2571,12290,6,"No",17,3,1,"H",17,"N",3,5,2,0,3,32
20,"Travel_Rarely","Sales",25,1,4,"Male",3,1,1,"L","N",3,"N","Sales Representative",2728,21082,4,"No",11,1,0,"L",2,"N",3,2,2,0,2,38
23,"Travel_Rarely","Production",2,3,3,"Male",4,1,2,"H","Y",2,"Y","Machinists",1601,3445,1,"Yes",21,3,2,"L",1,"Y",3,0,0,0,0,52
44,"Travel_Rarely","Sales",3,5,2,"Female",3,2,2,"H","N",2,"Y","Sales Executive",5454,4009,5,"Yes",21,3,1,"L",9,"Y",2,4,3,1,3,59
34,"Travel_Rarely","Sales",8,4,2,"Male",4,2,2,"L","Y",3,"Y","Sales Executive",9725,12278,1,"No",11,4,1,"L",16,"Y",2,15,1,0,9,66
35,"Travel_Rarely","Production",2,3,1,"Female",3,1,1,"H","N",2,"N","Machinists",2074,26619,4,"Yes",12,4,1,"L",1,"N",3,1,0,0,0,28
40,"Non-Travel","Production",18,4,3,"Male",3,2,4,"L","N",2,"Y","Machinists",3975,23099,3,"No",11,3,2,"H",11,"Y",4,8,7,0,7,65
46,"Travel_Rarely","Human Resources",25,2,4,"Female",3,1,2,"H","Y",3,"Y","Human Resources",3423,22957,9,"No",12,3,0,"L",10,"Y",4,7,6,5,7,53
35,"Travel_Rarely","Production",22,4,4,"Male",3,1,1,"L","Y",2,"N","Machinists",2660,20232,8,"Yes",11,3,1,"L",5,"Y",3,2,2,2,2,51
42,"Travel_Rarely","Research & Development",13,4,4,"Male",3,2,2,"L","Y",2,"N","Research and Design Specialists",5410,11189,8,"Yes",17,3,1,"L",9,"Y",2,4,3,1,2,53
39,"Travel_Rarely","Production",16,3,2,"Male",4,2,1,"L","N",3,"N","Production Supervisors",5880,6468,6,"No",18,1,0,"L",7,"N",1,2,4,3,7,30
29,"Travel_Rarely","Research & Development",10,1,2,"Male",2,2,2,"H","Y",2,"Y","Manufacturing Director",5056,17689,1,"Yes",15,3,1,"L",10,"Y",2,10,7,1,2,61
56,"Travel_Rarely","Research & Development",14,3,4,"Male",3,4,2,"H","Y",3,"Y","Manufacturing Director",13402,18235,3,"Yes",12,1,1,"H",33,"N",3,19,16,15,9,33
30,"Travel_Rarely","Research & Development",16,3,1,"Female",3,1,2,"H","N",2,"Y","Research and Design Specialists",2632,23910,1,"No",14,3,0,"H",5,"Y",2,5,4,0,4,72
34,"Travel_Frequently","Research & Development",21,4,4,"Male",3,1,2,"H","N",3,"Y","Research and Design Specialists",2996,20284,4,"No",14,3,2,"H",10,"Y",3,4,3,1,3,73
53,"Travel_Rarely","IT_Support",13,4,2,"Male",3,3,1,"L","Y",3,"Y","IT specialists",5782,6360,7,"No",17,3,1,"H",5,"Y",3,8,2,2,7,57
45,"Travel_Rarely","Sales",23,3,4,"Male",3,3,2,"L","N",3,"Y","Sales Executive",10761,19239,7,"Yes",12,3,1,"L",18,"N",3,5,4,0,2,49
38,"Travel_Rarely","Sales",2,4,2,"Female",1,2,2,"L","Y",2,"N","Sales Representative",5405,4244,1,"Yes",20,1,2,"H",20,"N",2,4,2,0,3,45
24,"Travel_Rarely","Human Resources",3,1,4,"Male",1,1,2,"L","N",2,"N","Human Resources",1555,11585,6,"No",11,3,1,"L",1,"N",3,1,0,0,0,12
33,"Travel_Rarely","Research & Development",18,1,2,"Male",3,3,1,"L","N",2,"Y","Manager",13610,24619,7,"Yes",12,4,0,"L",15,"N",4,7,6,7,7,22
26,"Travel_Rarely","Finance",6,3,2,"Female",2,2,4,"H","N",1,"Y","Accountant",9566,10523,2,"Yes",15,4,1,"L",9,"N",3,5,3,1,2,27
44,"Travel_Rarely","Finance",10,4,2,"Male",2,3,1,"L","Y",1,"Y","Accountant",8249,9074,8,"Yes",15,3,1,"H",9,"Y",2,4,3,3,6,57
25,"Travel_Frequently","Finance",2,4,1,"Male",2,3,3,"H","Y",1,"Y","Accountant",8160,8976,2,"No",19,2,0,"L",7,"Y",3,4,4,1,6,72
51,"Travel_Rarely","Research & Development",16,3,3,"Male",3,1,1,"H","Y",3,"Y","Research and Design Specialists",2723,23231,1,"No",11,2,0,"L",1,"Y",2,1,0,0,0,51
32,"Non-Travel","Sales",24,4,4,"Male",4,2,2,"L","N",2,"N","Sales Executive",4707,23914,5,"No",12,4,0,"L",6,"N",3,4,2,1,2,42
38,"Travel_Rarely","Sales",16,4,4,"Male",3,2,2,"L","Y",3,"N","Sales Executive",4440,7636,8,"No",15,1,2,"L",16,"Y",3,15,13,5,8,54
51,"Travel_Rarely","Sales",16,4,3,"Male",3,2,1,"L","Y",2,"N","Sales Executive",5441,8423,0,"Yes",22,4,0,"L",11,"N",1,10,7,1,0,50
32,"Travel_Rarely","Sales",17,2,3,"Female",3,1,2,"H","N",3,"Y","Sales Representative",3931,20990,2,"No",11,1,1,"L",6,"Y",3,4,3,1,2,53
31,"Travel_Rarely","Research & Development",21,4,3,"Male",2,1,4,"H","N",1,"Y","Research and Design Specialists",2657,7551,0,"Yes",16,4,0,"H",3,"Y",3,2,2,2,2,65
39,"Travel_Rarely","Research & Development",20,3,2,"Female",3,3,1,"L","N",3,"Y","Manufacturing Director",8376,9150,8,"No",18,4,0,"H",9,"Y",3,2,0,2,2,51
30,"Travel_Rarely","IT_Support",4,2,3,"Male",4,2,2,"L","Y",1,"Y","Research and Design Specialists",NA,7696,8,"Yes",20,1,1,"H",6,"Y",3,2,2,2,3,76
30,"Travel_Rarely","Sales",4,3,3,"Male",2,2,1,"L","Y",3,"Y","Sales Executive",6578,2706,4,"No",18,1,1,"L",10,"Y",3,10,3,1,4,55
43,"Travel_Frequently","Research & Development",23,3,3,"Male",2,1,1,"L","N",3,"N","Research and Design Specialists",2437,15587,4,"Yes",16,4,1,"L",6,"N",3,1,0,0,0,21
42,"Travel_Frequently","Production",2,2,1,"Female",3,1,1,"H","N",1,"Y","Machinists",3673,16458,2,"No",13,3,0,"H",12,"Y",3,12,9,5,8,55
40,"Non-Travel","Sales",7,3,3,"Male",1,3,2,"L","N",2,"Y","Sales Executive",10932,11373,3,"No",15,3,1,"L",20,"N",3,1,0,0,1,46
55,"Travel_Rarely","Production",11,2,2,"Male",3,2,2,"L","N",3,"N","Machinists",5415,15972,3,"Yes",19,4,1,"L",12,"N",3,10,7,0,8,42
36,"Travel_Rarely","Research & Development",8,3,3,"Male",3,2,2,"L","N",3,"N","Research and Design Specialists",4485,26285,4,"No",12,4,0,"L",10,"N",3,8,0,7,7,30
47,"Travel_Rarely","Finance",6,3,1,"Male",2,3,4,"L","N",1,"Y","Accountant",9205,10126,8,"Yes",18,2,1,"H",7,"N",1,10,5,2,2,29
30,"Travel_Frequently","Production",25,3,2,"Male",3,3,3,"L","N",1,"N","Production Supervisors",5964,7157,9,"Yes",18,2,1,"H",5,"N",3,7,3,2,6,34
50,"Travel_Rarely","Sales",6,3,4,"Male",2,3,2,"L","N",2,"Y","Sales Executive",10854,16586,8,"Yes",13,2,1,"L",20,"N",3,3,2,2,0,49
42,"Travel_Rarely","Research & Development",6,2,4,"Female",2,2,2,"H","Y",3,"Y","Manufacturing Director",6062,4051,3,"Yes",13,4,1,"L",8,"Y",3,4,3,0,2,59
55,"Travel_Rarely","Research & Development",9,4,2,"Male",4,4,2,"H","Y",1,"Y","Research Director",14732,12414,3,"No",13,4,2,"H",31,"Y",4,7,7,0,0,66
39,"Travel_Rarely","IT_Support",13,4,2,"Male",3,2,4,"L","N",3,"N","IT specialists",5717,6289,7,"Yes",15,4,0,"H",5,"N",2,2,3,1,4,27
30,"Travel_Frequently","Research & Development",19,4,4,"Female",2,1,4,"L","Y",3,"N","Research and Design Specialists",4968,26427,9,"No",16,4,0,"L",10,"Y",3,9,7,0,7,65
24,"Travel_Rarely","Production",2,2,4,"Female",3,1,1,"L","N",3,"N","Machinists",2210,3372,5,"No",13,1,1,"L",1,"N",1,1,0,0,0,31
27,"Travel_Rarely","Research & Development",9,4,1,"Female",3,2,2,"H","Y",3,"Y","Manufacturing Director",4227,4658,1,"No",18,2,1,"L",4,"Y",3,3,2,2,2,53
46,"Travel_Rarely","Sales",8,3,1,"Male",3,3,1,"L","N",2,"Y","Sales Executive",10096,15986,7,"No",11,1,1,"L",28,"N",4,7,7,4,3,37
28,"Travel_Rarely","Sales",7,4,2,"Female",3,2,2,"L","N",3,"N","Sales Executive",4779,3698,7,"Yes",20,1,0,"L",8,"N",3,8,7,7,5,44
46,"Travel_Rarely","Sales",20,3,1,"Female",4,4,2,"L","Y",1,"Y","Sales Executive",13225,7739,9,"No",12,4,1,"H",25,"N",3,19,17,2,8,42
39,"Travel_Rarely","Finance",20,3,1,"Female",2,3,1,"L","N",2,"Y","Accountant",9330,10263,3,"No",19,3,1,"L",7,"N",3,6,5,1,4,29
28,"Travel_Rarely","Production",17,1,3,"Female",3,1,1,"L","N",2,"N","Machinists",2515,22955,3,"Yes",11,4,0,"L",1,"N",2,1,1,0,0,29
56,"Travel_Rarely","Human Resources",10,4,4,"Male",3,5,2,"H","N",3,"Y","Manager",19717,4022,8,"No",14,1,0,"L",36,"Y",3,7,3,7,7,62
51,"Travel_Rarely","Finance",23,4,2,"Male",2,3,1,"L","Y",2,"N","Accountant",9621,10583,1,"Yes",18,3,1,"L",10,"N",3,5,5,3,4,55
53,"Travel_Rarely","IT_Support",19,4,1,"Male",2,4,1,"L","N",3,"Y","IT specialists",10075,11083,3,"Yes",16,2,1,"H",10,"N",1,2,6,2,7,30
41,"Non-Travel","Human Resources",11,3,3,"Male",1,2,2,"L","Y",2,"Y","Human Resources",6430,20794,7,"No",19,2,1,"L",10,"N",3,3,2,1,2,43
32,"Non-Travel","Production",10,3,3,"Female",2,1,1,"H","N",1,"N","Machinists",2332,3974,6,"No",20,3,0,"L",5,"N",3,3,0,0,2,39
57,"Travel_Rarely","Research & Development",7,4,4,"Male",3,2,1,"H","N",3,"Y","Customercare Representative",6755,2967,2,"No",11,3,0,"L",15,"Y",3,3,2,1,2,55
48,"Travel_Rarely","Research & Development",19,4,3,"Male",2,3,4,"L","Y",1,"Y","Customercare Representative",10999,22245,1,"No",14,2,0,"L",27,"Y",3,15,11,4,8,69
38,"Non-Travel","Sales",17,3,3,"Female",3,2,4,"L","Y",2,"Y","Sales Executive",5666,19899,9,"Yes",13,2,0,"L",6,"Y",3,5,3,1,3,63
59,"Travel_Rarely","Human Resources",7,2,2,"Male",3,1,4,"H","N",3,"Y","Human Resources",2267,25657,8,"No",17,4,0,"H",7,"Y",2,2,2,2,2,67
28,"Travel_Frequently","Sales",17,3,1,"Male",3,1,1,"L","N",3,"N","Sales Representative",2909,15747,1,"No",15,4,1,"L",5,"N",4,3,2,1,2,27
40,"Travel_Rarely","Sales",11,3,2,"Female",4,4,4,"L","Y",2,"Y","IT specialists",8070,8877,3,"No",15,1,0,"L",7,"Y",3,5,4,1,4,66
40,"Travel_Rarely","Research & Development",10,4,1,"Male",3,4,2,"L","N",2,"Y","Manager",16823,18991,2,"No",11,1,1,"H",22,"N",3,19,7,11,16,46
37,"Travel_Rarely","Research & Development",12,2,3,"Female",2,1,2,"H","Y",3,"Y","Research and Design Specialists",3920,18697,2,"No",14,1,1,"H",17,"Y",2,3,1,0,2,73
27,"Travel_Rarely","Production",22,1,1,"Male",3,1,2,"L","N",3,"N","Machinists",3468,16632,9,"No",12,4,1,"L",6,"N",3,2,2,2,2,42
36,"Travel_Rarely","Sales",1,2,2,"Male",3,2,3,"H","Y",2,"Y","Sales Executive",6201,2823,5,"Yes",14,4,1,"H",18,"Y",2,18,14,4,11,87
51,"Travel_Rarely","Research & Development",5,3,4,"Male",1,2,4,"H","N",3,"Y","Manufacturing Director",5482,16321,5,"No",18,4,1,"H",13,"Y",3,4,1,1,2,74
32,"Travel_Rarely","Research & Development",13,3,2,"Male",3,2,4,"L","N",2,"Y","Research and Design Specialists",6220,7346,1,"No",17,2,2,"L",10,"Y",3,10,4,0,9,34
29,"Travel_Rarely","Research & Development",11,3,4,"Male",3,2,4,"H","N",3,"Y","Manufacturing Director",4262,22645,4,"No",12,2,2,"H",8,"Y",4,3,2,1,2,65
32,"Travel_Rarely","Research & Development",19,5,3,"Male",3,1,2,"H","Y",2,"Y","Research and Design Specialists",3038,12430,3,"No",20,1,0,"H",8,"Y",3,5,4,1,4,70
35,"Travel_Rarely","Sales",19,4,4,"Male",3,3,3,"L","Y",2,"Y","Sales Executive",7823,6812,4,"No",13,2,1,"H",12,"Y",3,10,9,0,8,81
39,"Travel_Rarely","Human Resources",24,3,4,"Female",2,2,3,"L","Y",3,"Y","Human Resources",5204,7790,3,"No",11,3,2,"H",13,"Y",3,5,4,0,4,83
30,"Travel_Rarely","IT_Support",24,3,1,"Male",3,2,2,"H","Y",3,"Y","IT specialists",10909,12000,6,"No",18,4,1,"L",10,"Y",1,3,4,2,6,69
29,"Travel_Rarely","Research & Development",22,3,2,"Female",3,2,4,"H","N",3,"Y","Customercare Representative",4335,25549,1,"No",12,1,1,"L",11,"Y",2,8,7,1,1,63
49,"Travel_Rarely","Sales",21,4,4,"Female",3,2,1,"L","N",1,"N","Sales Executive",4507,8191,2,"No",12,3,0,"L",8,"N",4,5,1,0,4,38
53,"Travel_Frequently","Production",1,3,1,"Male",4,4,2,"L","N",2,"Y","Production Supervisors",6432,7075,4,"No",16,2,0,"L",8,"N",1,5,7,3,4,33
49,"Travel_Rarely","Production",3,2,3,"Female",2,2,4,"H","N",2,"Y","Machinists",4789,23070,1,"No",25,1,1,"H",10,"Y",3,3,2,1,2,69
28,"Travel_Rarely","Research & Development",3,2,2,"Male",4,2,1,"L","Y",1,"N","Customercare Representative",5661,4824,0,"No",19,3,0,"L",9,"N",3,8,3,0,7,38
54,"Travel_Rarely","Research & Development",25,3,3,"Female",3,3,2,"H","Y",1,"Y","Manufacturing Director",10739,13943,5,"No",11,3,1,"L",22,"Y",3,10,7,0,8,54
55,"Travel_Rarely","Sales",25,5,1,"Female",3,4,2,"H","N",2,"Y","Manager",16835,9873,3,"No",23,4,0,"L",37,"Y",3,10,9,7,7,57
38,"Travel_Rarely","Research & Development",1,4,4,"Male",3,2,1,"H","N",3,"Y","Customercare Representative",5745,18899,9,"No",14,2,1,"L",10,"Y",3,2,2,1,2,55
29,"Travel_Frequently","Research & Development",12,2,4,"Male",2,1,1,"L","N",2,"N","Research and Design Specialists",2439,14753,7,"Yes",24,2,0,"L",1,"N",2,1,0,1,0,21
33,"Travel_Rarely","Research & Development",12,4,3,"Female",2,1,2,"H","N",3,"Y","Research and Design Specialists",2911,14776,1,"No",13,3,1,"L",2,"Y",2,2,2,0,2,53
37,"Travel_Rarely","Production",14,3,1,"Female",3,1,4,"H","N",2,"Y","Machinists",3629,19106,5,"No",18,1,0,"H",8,"Y",3,3,2,0,2,63
31,"Travel_Rarely","Sales",14,3,2,"Male",4,2,2,"H","N",3,"Y","Sales Executive",6929,12241,4,"No",11,2,1,"L",10,"Y",2,8,7,7,7,57
41,"Non-Travel","Research & Development",15,4,1,"Female",2,2,2,"H","N",2,"Y","Customercare Representative",6811,2112,2,"Yes",17,1,0,"H",10,"Y",3,8,7,0,7,66
36,"Travel_Rarely","Research & Development",25,2,4,"Male",4,2,2,"L","N",3,"Y","Customercare Representative",6842,26308,7,"No",20,1,1,"L",13,"Y",3,5,4,0,4,68
40,"Travel_Rarely","Research & Development",25,3,3,"Male",3,2,4,"L","Y",3,"Y","Research and Design Specialists",4661,22455,3,"No",13,3,0,"L",9,"Y",3,9,8,8,8,67
18,"Travel_Frequently","Sales",7,2,2,"Female",3,1,2,"L","Y",2,"N","Sales Representative",1569,18420,8,"Yes",12,3,0,"L",0,"Y",4,0,0,0,0,50
25,"Travel_Rarely","Sales",25,3,1,"Male",2,2,1,"L","N",3,"N","Sales Executive",8639,24835,2,"No",18,4,0,"L",6,"N",3,2,2,2,2,29
33,"Travel_Frequently","Sales",17,3,3,"Female",4,2,2,"H","Y",2,"Y","Sales Executive",5376,3193,2,"No",19,1,2,"L",10,"Y",3,5,3,1,3,60
30,"Non-Travel","Production",14,3,3,"Male",3,1,2,"H","N",1,"N","Machinists",2097,16734,4,"No",15,3,1,"L",9,"Y",1,5,3,1,4,60
45,"Non-Travel","Research & Development",13,2,1,"Male",2,4,4,"H","N",2,"Y","Manager",16792,20462,9,"No",23,4,1,"H",22,"Y",3,20,8,11,8,69
36,"Travel_Frequently","Production",11,1,2,"Female",3,1,1,"L","N",1,"N","Machinists",2153,7703,1,"No",13,1,0,"L",8,"N",3,8,1,1,7,26
26,"Travel_Rarely","Production",17,3,1,"Male",3,1,2,"L","N",1,"N","Machinists",2377,19373,1,"No",20,3,1,"L",1,"N",2,1,1,0,0,24
60,"Travel_Rarely","Sales",19,4,2,"Male",4,2,3,"L","N",1,"Y","Sales Executive",5220,10893,9,"Yes",18,2,1,"L",12,"Y",3,11,7,1,9,71
54,"Travel_Rarely","Production",25,4,3,"Female",3,2,2,"H","N",3,"N","Machinists",3780,23428,7,"No",11,3,0,"L",19,"Y",3,1,0,0,0,60
41,"Non-Travel","Research & Development",24,1,2,"Female",1,5,1,"H","N",3,"Y","Research Director",19973,20284,3,"No",22,2,2,"L",21,"N",3,21,16,5,10,47
29,"Travel_Rarely","Research & Development",22,1,3,"Male",2,1,1,"L","N",3,"N","Research and Design Specialists",2389,14961,1,"Yes",13,3,0,"L",4,"N",2,4,3,0,1,15
37,"Travel_Rarely","Research & Development",22,3,2,"Male",4,1,2,"L","Y",3,"N","Research and Design Specialists",3564,22977,1,"Yes",12,1,1,"L",8,"N",2,8,7,1,7,43
31,"Travel_Rarely","Research & Development",25,3,4,"Female",3,2,2,"H","Y",3,"Y","Customercare Representative",5855,17369,4,"Yes",11,3,2,"L",10,"Y",1,9,7,8,5,59
38,"Travel_Frequently","Production",11,4,1,"Male",4,1,2,"L","N",1,"N","Production Supervisors",5643,6207,7,"No",19,2,1,"H",10,"N",2,6,4,3,3,38
32,"Travel_Rarely","Sales",22,2,1,"Male",1,2,1,"L","Y",1,"N","Sales Executive",6735,12147,8,"No",15,2,0,"L",10,"N",3,0,0,0,0,29
32,"Travel_Frequently","Sales",14,4,4,"Male",3,2,2,"L","Y",3,"Y","Sales Executive",4648,26075,3,"No",13,3,0,"H",4,"Y",4,0,0,0,0,57
30,"Travel_Rarely","Human Resources",15,3,3,"Male",3,1,2,"H","Y",2,"Y","Human Resources",2064,15428,2,"No",21,1,1,"H",6,"Y",4,5,3,1,3,59
40,"Travel_Rarely","Research & Development",15,2,2,"Female",3,2,1,"L","N",1,"Y","Manufacturing Director",6516,5041,5,"Yes",16,2,1,"L",18,"Y",3,1,0,0,0,58
28,"Travel_Rarely","Sales",24,4,2,"Male",3,2,4,"H","N",1,"Y","Sales Executive",5253,20750,1,"No",16,4,0,"H",7,"Y",3,7,5,0,7,65
50,"Travel_Rarely","Finance",24,3,1,"Female",2,3,1,"L","Y",2,"Y","Accountant",8389,9228,4,"Yes",18,1,1,"H",9,"N",2,8,3,3,2,53
35,"Non-Travel","Research & Development",17,2,2,"Male",3,2,2,"L","Y",3,"Y","Manufacturing Director",5762,24442,1,"No",14,3,1,"H",15,"Y",3,7,7,1,7,68
36,"Travel_Rarely","Sales",24,4,3,"Female",2,2,1,"H","N",3,"Y","Sales Executive",5647,13494,7,"No",13,1,2,"H",11,"Y",2,3,2,0,2,58
55,"Travel_Frequently","Research & Development",5,4,3,"Male",3,2,2,"L","N",3,"Y","Customercare Representative",6385,12992,5,"Yes",14,4,2,"L",17,"N",3,8,7,6,7,25
35,"Travel_Rarely","Sales",3,4,3,"Female",3,2,2,"L","Y",1,"Y","Sales Executive",5204,13586,2,"Yes",11,4,0,"L",10,"Y",3,10,8,0,9,52
49,"Travel_Rarely","Production",16,4,2,"Male",3,1,4,"L","N",3,"N","Production Supervisors",5858,6444,5,"Yes",15,3,1,"L",7,"Y",1,9,3,1,7,39
35,"Travel_Rarely","Sales",11,4,2,"Female",2,1,2,"H","Y",1,"N","Sales Representative",2430,26204,9,"No",23,1,2,"H",6,"N",3,5,3,4,2,43
49,"Travel_Rarely","Sales",14,4,4,"Male",2,4,2,"L","Y",2,"Y","Sales Executive",13120,11879,3,"No",17,2,1,"H",22,"Y",3,9,8,2,3,72
