"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
40,"Travel_Rarely","Research & Development",18,4,3,"Female",3,1,2,"L","N",2,"N","Research and Design Specialists",2001,12549,6,"No",14,2,3,"L",20,"N",3,5,3,0,2,46
50,"Travel_Rarely","Sales",10,4,4,"Male",3,1,2,"H","N",2,"Y","Sales Representative",3875,9983,1,"No",15,4,1,"L",4,"Y",3,2,2,2,2,62
34,"Travel_Rarely","Research & Development",24,4,2,"Female",4,1,2,"H","N",3,"Y","Research and Design Specialists",3280,13551,5,"No",16,3,0,"L",10,"Y",3,4,2,1,3,60
27,"Travel_Rarely","Sales",5,1,3,"Male",3,1,1,"L","N",2,"N","Sales Representative",3041,16346,9,"No",11,2,1,"L",5,"N",3,4,3,0,2,40
53,"Travel_Rarely","Finance",12,4,1,"Female",3,2,2,"H","N",2,"Y","Accountant",9933,10926,8,"Yes",18,1,1,"H",10,"N",2,5,5,1,7,46
47,"Travel_Rarely","Finance",22,3,2,"Male",2,2,2,"L","N",1,"Y","Accountant",9017,9919,1,"Yes",18,3,1,"H",6,"Y",1,8,3,3,7,33
42,"Travel_Rarely","Research & Development",23,3,2,"Male",3,2,2,"L","N",2,"N","Manufacturing Director",4434,11806,6,"No",13,4,1,"L",10,"N",2,9,8,7,8,43
26,"Travel_Frequently","Human Resources",15,4,2,"Female",3,1,1,"L","N",3,"N","Human Resources",2741,22808,0,"Yes",11,2,1,"L",8,"N",2,7,7,1,0,37
38,"Travel_Frequently","Sales",7,2,2,"Male",4,3,1,"H","Y",2,"N","IT specialists",6097,6707,7,"Yes",18,4,0,"H",7,"Y",2,3,4,1,2,75
43,"Travel_Frequently","Research & Development",23,3,3,"Male",2,1,1,"L","N",3,"N","Research and Design Specialists",2437,15587,4,"Yes",16,4,1,"L",6,"N",3,1,0,0,0,21
32,"Travel_Frequently","Research & Development",19,2,4,"Female",3,2,2,"L","Y",1,"Y","Research and Design Specialists",4998,2338,9,"Yes",14,4,0,"L",10,"Y",3,8,7,0,7,68
34,"Travel_Rarely","Production",3,3,2,"Male",4,2,1,"L","Y",3,"Y","Machinists",4404,10228,2,"No",12,1,0,"L",6,"Y",4,4,3,1,2,56
44,"Travel_Rarely","Research & Development",3,3,4,"Male",3,2,4,"H","Y",3,"Y","Customercare Representative",5933,5197,3,"No",12,4,0,"L",10,"Y",2,5,2,2,3,64
31,"Travel_Frequently","Sales",6,4,1,"Female",3,3,2,"L","Y",3,"N","Sales Executive",9637,8277,4,"No",14,4,2,"H",9,"Y",3,3,2,2,2,62
31,"Travel_Rarely","Sales",14,3,2,"Male",4,2,2,"H","N",3,"Y","Sales Executive",6929,12241,4,"No",11,2,1,"L",10,"Y",2,8,7,7,7,57
52,"Travel_Rarely","Research & Development",18,4,3,"Male",2,2,2,"L","N",3,"N","Research and Design Specialists",4941,17747,2,"No",15,1,0,"L",11,"N",2,8,2,7,7,43
33,"Travel_Rarely","IT_Support",13,4,1,"Male",3,3,4,"L","N",3,"Y","IT specialists",8542,9396,1,"Yes",17,1,0,"L",7,"N",3,9,5,1,7,39
31,"Travel_Frequently","Research & Development",25,1,3,"Female",3,2,2,"H","Y",3,"Y","Manufacturing Director",4148,11275,6,"No",12,3,1,"L",4,"Y",3,4,3,0,3,66
27,"Travel_Rarely","IT_Support",15,3,1,"Female",2,5,2,"L","Y",3,"Y","IT specialists",9049,9954,5,"No",18,2,1,"L",10,"Y",1,8,2,3,6,75
20,"Travel_Frequently","Production",8,3,4,"Female",2,1,2,"H","N",3,"N","Machinists",2926,19783,1,"Yes",18,2,0,"H",1,"Y",3,1,0,1,0,61
18,"Non-Travel","Production",14,1,3,"Male",3,1,1,"H","N",3,"Y","Machinists",1904,13556,8,"No",12,4,0,"L",0,"Y",3,0,0,0,0,55
26,"Travel_Frequently","Research & Development",5,3,1,"Male",3,1,1,"L","N",1,"N","Research and Design Specialists",2042,15346,9,"Yes",14,2,1,"L",6,"N",3,3,2,1,2,39
40,"Travel_Rarely","Research & Development",16,4,3,"Male",2,1,2,"L","Y",3,"Y","Research and Design Specialists",2809,2725,6,"No",14,4,0,"L",8,"Y",3,2,2,2,2,59
23,"Travel_Rarely","Research & Development",2,2,4,"Male",3,1,2,"H","N",1,"Y","Research and Design Specialists",1223,16901,1,"No",22,4,1,"L",1,"Y",3,1,0,0,1,72
32,"Travel_Rarely","Research & Development",15,2,3,"Female",3,3,1,"H","N",2,"Y","Research Director",11159,19373,1,"No",15,4,0,"L",10,"Y",3,7,7,7,7,51
28,"Travel_Rarely","Research & Development",5,4,3,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",4382,16374,5,"No",17,4,0,"L",5,"N",2,2,2,2,1,30
36,"Travel_Rarely","Finance",5,4,1,"Male",3,3,1,"L","Y",3,"Y","Accountant",8424,9266,7,"No",18,2,0,"L",5,"N",1,4,2,1,6,73
30,"Travel_Rarely","IT_Support",6,4,2,"Female",2,2,2,"L","Y",3,"Y","IT specialists",6026,6629,1,"Yes",18,1,1,"L",6,"Y",2,8,5,2,7,62
52,"Travel_Rarely","Sales",7,4,1,"Male",2,3,1,"H","Y",3,"Y","IT specialists",10266,11293,3,"No",15,1,1,"H",10,"Y",3,3,2,1,2,70
39,"Non-Travel","Production",22,3,1,"Female",2,1,1,"L","Y",2,"N","Machinists",3646,17181,1,"Yes",23,2,0,"L",11,"N",4,1,0,0,0,40
29,"Travel_Rarely","Research & Development",2,4,3,"Female",3,1,1,"L","N",1,"N","Research and Design Specialists",2514,26968,6,"No",22,1,1,"L",11,"N",3,7,5,1,7,47
35,"Travel_Rarely","Finance",3,3,1,"Male",2,3,2,"H","N",1,"Y","Accountant",6722,7394,1,"No",18,1,1,"L",7,"N",3,2,2,2,5,25
34,"Travel_Frequently","Research & Development",5,4,4,"Male",2,2,2,"L","N",2,"Y","Customercare Representative",5063,15332,9,"No",14,2,1,"H",8,"Y",2,8,2,7,7,52
37,"Non-Travel","Production",23,2,3,"Male",4,1,2,"H","Y",1,"Y","Machinists",3500,25470,4,"No",14,1,0,"H",7,"Y",1,6,5,1,3,70
29,"Travel_Rarely","Production",11,4,4,"Female",3,1,1,"L","Y",1,"N","Machinists",2974,25412,1,"No",17,3,1,"L",9,"N",3,5,3,1,2,38
50,"Travel_Rarely","IT_Support",17,4,1,"Male",4,5,1,"L","N",3,"Y","IT specialists",10492,11541,3,"No",19,3,1,"H",7,"N",2,9,3,1,5,41
38,"Travel_Rarely","Research & Development",8,2,2,"Male",3,1,2,"L","Y",1,"Y","Research and Design Specialists",4771,14293,8,"No",19,4,2,"L",10,"Y",4,5,2,0,3,57
35,"Travel_Rarely","Human Resources",3,4,3,"Female",3,3,1,"L","N",3,"Y","Human Resources",8837,16642,8,"Yes",16,3,0,"H",9,"N",3,9,0,1,7,29
43,"Travel_Rarely","Research & Development",19,2,3,"Male",2,4,2,"L","N",1,"Y","Research Director",17603,3525,2,"No",24,1,1,"L",14,"Y",3,14,10,6,11,72
25,"Travel_Frequently","Production",21,4,1,"Male",3,1,1,"L","N",3,"N","Production Supervisors",5217,6260,5,"No",19,3,0,"H",7,"N",2,8,5,1,2,31
42,"Travel_Frequently","Research & Development",20,1,2,"Male",3,1,2,"H","N",2,"N","Research and Design Specialists",2515,9068,4,"Yes",14,4,0,"L",8,"N",3,2,1,2,2,46
33,"Travel_Rarely","Research & Development",8,4,3,"Male",2,1,2,"L","Y",2,"Y","Research and Design Specialists",2799,3339,3,"Yes",11,2,0,"L",6,"Y",3,3,2,0,2,59
42,"Travel_Rarely","Production",1,4,2,"Female",3,1,2,"H","N",2,"Y","Machinists",2576,20490,3,"No",16,2,1,"H",8,"Y",3,5,2,1,2,62
29,"Travel_Rarely","Production",7,2,4,"Male",2,2,1,"L","N",3,"N","Machinists",4025,23679,3,"Yes",13,1,1,"H",10,"N",3,4,3,0,3,38
52,"Travel_Rarely","Production",13,4,3,"Female",3,1,1,"L","N",1,"N","Machinists",2950,17363,2,"No",13,3,0,"L",12,"N",1,5,4,0,4,31
28,"Travel_Rarely","Finance",17,4,2,"Female",2,3,3,"L","Y",1,"Y","IT specialists",10351,11386,2,"No",20,2,1,"H",6,"Y",1,6,7,2,2,59
18,"Travel_Frequently","Sales",7,2,2,"Female",3,1,2,"L","Y",2,"N","Sales Representative",1569,18420,8,"Yes",12,3,0,"L",0,"Y",4,0,0,0,0,50
29,"Travel_Rarely","Sales",22,2,2,"Female",3,2,2,"H","N",1,"Y","Sales Executive",5561,3487,2,"No",14,1,1,"L",6,"Y",2,6,0,1,2,60
42,"Travel_Rarely","Sales",14,2,4,"Male",3,5,2,"L","N",1,"Y","Manager",18303,7770,2,"No",13,2,0,"L",21,"N",4,1,0,0,0,41
34,"Travel_Rarely","Research & Development",11,3,4,"Male",3,3,4,"L","N",1,"Y","Customercare Representative",8500,5494,8,"No",11,4,1,"L",10,"Y",2,9,7,1,6,69
23,"Travel_Rarely","Sales",17,1,3,"Male",3,1,2,"H","Y",2,"Y","Sales Representative",2322,9518,3,"No",13,3,1,"L",3,"Y",3,0,0,0,0,55
36,"Travel_Rarely","Sales",22,4,1,"Female",3,2,4,"L","N",3,"Y","Sales Executive",9278,20763,5,"Yes",16,4,0,"H",15,"Y",3,5,4,0,1,67
24,"Travel_Rarely","Sales",7,2,1,"Female",3,2,2,"H","N",3,"Y","Sales Executive",4999,17519,0,"No",21,1,1,"H",4,"Y",2,3,2,0,2,66
38,"Travel_Rarely","Production",17,2,4,"Female",3,1,1,"L","N",2,"Y","Machinists",3306,26176,2,"No",19,4,1,"L",7,"Y",2,0,0,0,0,56
32,"Non-Travel","Research & Development",8,4,3,"Female",3,2,4,"L","Y",3,"Y","Customercare Representative",6667,16542,4,"No",18,2,1,"L",9,"Y",3,5,1,1,2,67
37,"Travel_Rarely","Research & Development",4,2,2,"Female",4,5,1,"L","N",2,"Y","Sales Executive",NA,7496,7,"No",17,4,0,"L",8,"Y",1,8,5,2,5,69
44,"Travel_Rarely","Human Resources",19,2,2,"Male",2,3,2,"L","Y",2,"Y","Human Resources",10482,2326,6,"No",14,4,1,"L",24,"Y",3,20,6,3,6,62
35,"Travel_Rarely","Research & Development",18,4,3,"Male",2,2,2,"H","N",3,"Y","Customercare Representative",6540,19394,9,"No",19,3,0,"H",10,"Y",3,1,1,0,0,70
59,"Travel_Rarely","Sales",6,3,1,"Female",3,3,1,"H","N",2,"Y","Sales Executive",7637,2354,7,"No",11,4,0,"H",28,"N",2,21,16,7,9,68
40,"Travel_Rarely","Production",23,4,2,"Male",3,1,2,"L","Y",2,"Y","Machinists",2387,6762,5,"No",22,3,1,"L",7,"Y",3,4,2,0,3,68
30,"Non-Travel","Research & Development",19,2,3,"Female",3,2,2,"H","N",3,"Y","Manufacturing Director",4695,12858,5,"Yes",18,3,0,"L",10,"Y",3,8,4,1,7,54
29,"Travel_Rarely","Sales",11,3,2,"Female",3,3,2,"L","N",2,"Y","Sales Executive",7639,24525,1,"No",22,4,3,"L",10,"Y",2,10,4,1,9,50
49,"Travel_Rarely","Research & Development",2,4,1,"Male",3,2,4,"L","Y",3,"Y","Customercare Representative",6651,21534,3,"No",14,2,1,"H",20,"Y",2,3,2,1,2,74
33,"Travel_Rarely","Research & Development",18,1,2,"Male",3,3,1,"L","N",2,"Y","Manager",13610,24619,7,"Yes",12,4,0,"L",15,"N",4,7,6,7,7,22
26,"Travel_Rarely","Research & Development",13,2,2,"Female",2,1,2,"L","Y",3,"Y","Research and Design Specialists",2933,14908,3,"Yes",13,3,1,"H",1,"Y",2,1,0,1,0,59
55,"Travel_Frequently","Research & Development",5,4,3,"Male",3,2,2,"L","N",3,"Y","Customercare Representative",6385,12992,5,"Yes",14,4,2,"L",17,"N",3,8,7,6,7,25
31,"Travel_Rarely","Sales",15,4,1,"Male",4,2,3,"H","N",3,"Y","Sales Executive",5460,6219,4,"No",22,4,2,"H",13,"Y",4,7,7,5,7,71
52,"Travel_Frequently","Research & Development",24,2,4,"Female",4,4,1,"H","Y",2,"Y","Manufacturing Director",13247,9731,9,"Yes",11,2,1,"H",24,"N",2,5,3,0,2,47
28,"Travel_Rarely","Finance",8,4,2,"Female",2,3,2,"L","Y",2,"Y","Accountant",8146,8961,8,"Yes",19,2,1,"H",8,"Y",3,8,2,3,6,55
35,"Travel_Frequently","Finance",24,4,2,"Male",3,2,2,"L","Y",2,"Y","Accountant",8021,8823,5,"No",18,2,1,"L",9,"Y",3,9,2,2,3,83
34,"Non-Travel","Sales",24,3,4,"Male",3,2,2,"L","N",3,"Y","Sales Executive",4001,12313,7,"Yes",14,3,1,"L",15,"Y",3,15,14,0,7,61
31,"Travel_Frequently","Production",20,2,3,"Male",2,1,2,"L","N",3,"N","Machinists",3479,11652,0,"No",11,2,0,"L",6,"N",4,5,4,1,4,11
38,"Travel_Rarely","Research & Development",7,5,4,"Male",3,1,2,"H","N",3,"N","Research and Design Specialists",3057,20471,7,"Yes",13,2,1,"L",6,"Y",1,1,0,0,1,68
59,"Travel_Rarely","Production",14,3,3,"Female",4,1,2,"H","N",2,"Y","Machinists",2670,9964,4,"Yes",20,1,3,"L",12,"Y",2,1,0,0,0,57
35,"Travel_Rarely","Finance",16,4,1,"Male",2,3,2,"L","Y",3,"Y","Accountant",9881,10869,4,"Yes",16,2,0,"L",8,"N",2,8,5,3,7,85
38,"Travel_Rarely","Finance",11,4,1,"Male",2,3,1,"L","N",3,"Y","Accountant",8789,9668,7,"Yes",16,4,1,"L",6,"N",2,3,2,2,4,48
30,"Travel_Rarely","IT_Support",2,3,2,"Female",3,1,3,"L","Y",1,"Y","IT specialists",6985,7684,6,"No",15,3,0,"L",5,"Y",1,5,5,2,7,73
53,"Travel_Frequently","Finance",7,3,2,"Male",2,3,2,"L","N",3,"Y","Accountant",9497,10447,7,"No",15,4,1,"L",10,"N",1,8,2,2,6,50
54,"Travel_Rarely","Sales",8,3,4,"Female",3,2,2,"H","N",3,"Y","Sales Executive",5940,17011,2,"No",14,4,1,"L",16,"Y",3,6,2,0,5,52
32,"Travel_Frequently","Finance",9,4,1,"Female",2,3,1,"L","Y",3,"Y","Accountant",9797,10777,2,"No",15,1,1,"L",8,"Y",2,6,2,3,7,74
55,"Travel_Rarely","Production",1,3,2,"Male",4,3,1,"L","N",2,"Y","Production Supervisors",6812,7493,2,"Yes",18,4,0,"H",7,"Y",2,3,4,1,2,34
49,"Travel_Rarely","Finance",16,4,1,"Male",2,3,1,"L","Y",1,"Y","Accountant",9500,10450,9,"No",16,4,0,"L",8,"Y",2,8,7,1,7,54
27,"Travel_Rarely","Research & Development",11,3,3,"Male",3,1,2,"H","N",3,"Y","Research and Design Specialists",3058,13364,0,"Yes",16,4,1,"L",6,"Y",2,5,2,1,1,52
42,"Travel_Frequently","Production",22,4,1,"Male",4,2,3,"L","N",1,"Y","Production Supervisors",7413,8896,2,"No",15,2,1,"L",8,"N",3,2,2,1,4,34
33,"Travel_Rarely","Research & Development",20,3,1,"Male",2,1,1,"L","N",3,"N","Research and Design Specialists",2313,2993,1,"Yes",20,2,0,"L",5,"N",3,2,2,2,2,31
31,"Travel_Rarely","Human Resources",9,2,4,"Female",4,1,2,"H","Y",3,"N","Human Resources",2109,24609,8,"No",18,4,0,"H",8,"Y",3,3,2,0,2,50
45,"Travel_Rarely","Finance",8,4,2,"Female",2,2,2,"L","N",3,"Y","Accountant",9064,9970,9,"Yes",17,4,1,"H",8,"N",2,6,4,2,3,50
48,"Travel_Rarely","Production",23,2,1,"Male",2,3,2,"L","N",2,"N","Machinists",5381,19294,9,"Yes",13,4,0,"L",23,"N",3,1,0,0,0,44
36,"Travel_Frequently","Research & Development",1,2,4,"Female",3,2,2,"L","Y",2,"Y","Manufacturing Director",5131,9192,2,"No",13,2,3,"L",18,"Y",3,4,2,0,2,93
42,"Travel_Rarely","Research & Development",6,4,2,"Female",4,2,2,"H","N",3,"N","Research and Design Specialists",2372,5628,7,"Yes",16,4,0,"H",18,"N",3,1,0,0,0,46
31,"Travel_Rarely","Sales",16,1,2,"Male",3,2,2,"H","N",3,"N","Sales Executive",6582,8346,4,"Yes",13,3,0,"H",10,"Y",4,6,5,0,5,72
21,"Travel_Rarely","Sales",8,1,3,"Male",3,1,2,"L","Y",1,"Y","Sales Representative",2380,25479,4,"Yes",11,4,0,"L",2,"Y",3,2,2,1,2,53
39,"Travel_Rarely","Sales",19,4,4,"Female",2,2,4,"H","N",1,"Y","Sales Executive",5902,14590,4,"No",14,3,1,"H",17,"Y",4,15,11,5,9,69
48,"Travel_Frequently","Research & Development",25,5,3,"Male",2,4,2,"L","Y",3,"Y","Manager",15202,5602,7,"No",25,2,1,"L",23,"Y",3,2,2,2,2,68
46,"Travel_Rarely","Sales",12,3,3,"Female",3,4,3,"H","N",1,"Y","Manager",16606,11380,2,"No",12,4,1,"H",23,"Y",4,13,12,5,1,76
50,"Travel_Frequently","Finance",9,3,2,"Male",2,2,2,"L","Y",3,"Y","Accountant",8126,8939,5,"No",20,1,1,"H",7,"Y",2,9,7,1,3,72
37,"Travel_Rarely","Sales",16,2,2,"Male",2,2,4,"L","Y",3,"Y","Sales Executive",4189,8800,8,"No",14,1,2,"H",5,"Y",3,5,2,0,3,79
34,"Non-Travel","Sales",21,4,3,"Female",3,2,2,"L","N",2,"Y","Sales Executive",6538,12740,9,"No",15,1,1,"L",6,"N",3,3,2,1,2,43
32,"Non-Travel","Research & Development",11,4,2,"Male",3,1,3,"L","N",2,"Y","Research and Design Specialists",2718,17674,9,"No",14,2,0,"L",12,"Y",3,7,7,0,7,76
40,"Travel_Rarely","Finance",14,4,2,"Male",3,2,2,"L","Y",2,"Y","Accountant",8979,9877,9,"Yes",18,2,0,"L",8,"Y",3,2,7,1,2,61
45,"Travel_Rarely","Research & Development",16,3,2,"Female",2,2,3,"H","Y",2,"Y","IT specialists",10330,11363,5,"Yes",16,3,0,"L",9,"Y",1,4,5,2,5,69
33,"Non-Travel","Sales",10,1,2,"Female",2,1,2,"H","Y",1,"Y","Sales Representative",2342,21437,3,"No",19,4,0,"L",3,"Y",2,2,2,2,2,61
58,"Travel_Rarely","Research & Development",16,3,3,"Female",2,3,2,"H","Y",1,"Y","Customercare Representative",10552,9255,3,"Yes",13,4,1,"L",24,"Y",3,6,0,0,4,57
33,"Travel_Rarely","Research & Development",15,5,4,"Male",3,2,1,"H","N",2,"Y","Customercare Representative",6388,22049,5,"Yes",17,1,0,"H",14,"Y",3,0,0,0,0,58
36,"Travel_Rarely","Research & Development",24,4,3,"Female",3,2,2,"L","Y",2,"Y","Manufacturing Director",5410,2323,4,"Yes",11,4,0,"L",18,"Y",3,16,14,5,12,61
24,"Travel_Rarely","Production",10,1,2,"Male",3,1,2,"L","N",3,"N","Machinists",3907,3622,7,"No",13,2,3,"L",6,"N",4,6,2,1,2,49
41,"Travel_Rarely","Sales",16,2,2,"Female",3,1,1,"L","N",3,"N","Sales Representative",3140,21728,1,"Yes",22,4,0,"L",4,"N",2,4,3,0,2,22
52,"Travel_Rarely","IT_Support",1,3,1,"Male",4,4,3,"L","N",2,"Y","IT specialists",8109,8920,7,"No",19,4,1,"H",8,"N",2,3,3,3,7,36
28,"Travel_Rarely","Finance",24,4,1,"Female",3,3,2,"L","Y",3,"Y","Accountant",8263,9089,6,"Yes",19,2,1,"L",10,"Y",1,2,7,2,5,67
27,"Travel_Rarely","Research & Development",23,4,2,"Male",3,1,3,"L","Y",1,"Y","Research and Design Specialists",2226,6073,6,"No",11,3,1,"L",6,"Y",2,5,3,1,2,83
35,"Travel_Rarely","Research & Development",6,3,4,"Female",2,3,2,"H","N",2,"Y","Manufacturing Director",10685,23457,2,"Yes",20,2,1,"L",17,"N",3,17,14,5,15,43
53,"Travel_Rarely","Finance",13,4,1,"Male",3,2,2,"L","Y",2,"Y","Accountant",8882,9770,8,"Yes",15,2,1,"L",9,"N",1,9,5,1,5,59
40,"Non-Travel","Research & Development",12,1,4,"Male",2,3,4,"L","N",3,"Y","Research Director",13757,25178,3,"No",11,3,1,"H",16,"Y",3,9,8,4,8,64
32,"Travel_Rarely","Production",17,1,4,"Male",2,2,2,"H","N",3,"Y","Machinists",2176,19737,4,"No",13,4,0,"L",9,"Y",3,6,2,0,4,57
32,"Travel_Rarely","Research & Development",5,2,4,"Female",2,2,4,"L","Y",2,"Y","Research and Design Specialists",5878,15624,2,"No",12,1,1,"H",12,"Y",3,7,1,2,5,74
25,"Travel_Rarely","Sales",1,4,3,"Male",3,2,3,"L","Y",3,"Y","Sales Executive",4950,20623,5,"No",14,2,0,"L",5,"Y",3,4,3,1,1,88
26,"Travel_Frequently","Production",23,2,1,"Female",1,1,3,"H","N",2,"Y","Machinists",4364,5288,5,"No",14,1,1,"H",5,"Y",3,2,2,2,0,87
42,"Travel_Rarely","IT_Support",7,4,3,"Female",3,2,3,"H","Y",2,"N","Research and Design Specialists",NA,8689,7,"Yes",17,4,0,"L",8,"Y",1,8,5,2,5,75
37,"Travel_Frequently","Finance",2,3,2,"Female",3,2,2,"L","Y",3,"Y","Accountant",8861,9747,2,"No",19,2,0,"L",5,"Y",3,5,2,2,2,80
43,"Travel_Rarely","Sales",3,3,4,"Male",3,2,1,"L","Y",3,"Y","Sales Executive",7847,6069,8,"Yes",17,1,1,"L",10,"Y",3,10,9,8,8,51
35,"Travel_Rarely","Research & Development",10,4,3,"Female",3,3,1,"H","N",2,"Y","Customercare Representative",10388,6975,4,"Yes",11,3,1,"L",16,"N",2,16,10,10,1,39
43,"Travel_Rarely","Research & Development",23,3,3,"Female",3,3,2,"H","N",2,"Y","Customercare Representative",9985,9262,8,"No",16,1,1,"L",10,"Y",2,1,0,0,0,59
30,"Travel_Rarely","Research & Development",7,3,4,"Female",3,1,2,"L","Y",3,"N","Research and Design Specialists",3204,10415,5,"No",14,4,1,"L",8,"N",3,3,2,2,2,46
38,"Travel_Frequently","Production",19,3,1,"Female",2,2,4,"L","N",1,"Y","Production Supervisors",6648,7313,4,"No",20,4,0,"L",5,"Y",2,6,5,2,5,36
42,"Travel_Rarely","Sales",2,1,2,"Male",3,2,2,"H","N",3,"Y","Sales Executive",4907,24532,1,"No",25,3,0,"H",20,"Y",3,20,16,11,6,70
32,"Travel_Frequently","Research & Development",22,1,2,"Female",1,1,1,"L","N",2,"N","Research and Design Specialists",3919,4681,1,"Yes",22,2,0,"L",10,"N",3,10,2,6,7,34
38,"Travel_Frequently","Research & Development",18,3,4,"Female",2,2,1,"L","Y",1,"Y","Research and Design Specialists",2133,18115,7,"Yes",16,3,1,"L",20,"Y",3,20,11,0,7,55
34,"Travel_Rarely","Sales",24,3,4,"Male",2,3,2,"L","Y",1,"Y","Sales Executive",7083,12288,6,"Yes",14,4,0,"H",10,"Y",3,10,9,8,6,73
35,"Non-Travel","Research & Development",15,4,3,"Female",3,2,2,"L","N",1,"Y","Customercare Representative",4148,12250,5,"No",12,4,1,"L",15,"Y",3,14,11,2,9,77
42,"Travel_Rarely","Human Resources",1,1,3,"Male",3,1,2,"H","Y",3,"Y","Human Resources",2696,24017,0,"Yes",11,3,1,"L",4,"Y",3,3,2,1,0,60
45,"Travel_Rarely","Production",14,4,4,"Female",3,1,2,"H","Y",1,"Y","Machinists",2270,11005,5,"No",14,4,2,"L",8,"Y",3,5,3,0,2,68
21,"Travel_Rarely","Production",24,3,3,"Female",2,1,2,"L","N",3,"N","Machinists",1416,17258,7,"No",13,1,0,"L",1,"N",2,1,0,1,0,30
36,"Travel_Frequently","Sales",19,3,1,"Female",4,2,4,"L","Y",1,"Y","Sales Executive",4639,2261,9,"No",16,4,1,"L",17,"Y",2,15,7,6,13,63
40,"Travel_Rarely","Finance",5,4,1,"Male",3,2,2,"L","Y",3,"Y","Accountant",9039,9943,2,"No",15,3,0,"L",7,"N",3,4,2,2,3,84
59,"Travel_Frequently","Sales",5,1,1,"Female",2,2,2,"L","N",3,"N","Sales Executive",5473,24668,7,"No",11,4,0,"L",20,"Y",2,4,3,1,3,49
30,"Travel_Rarely","Research & Development",5,3,3,"Female",1,2,3,"H","N",3,"N","Manufacturing Director",6091,24793,2,"No",20,3,0,"H",11,"Y",3,5,4,0,2,76
40,"Travel_Frequently","Production",15,4,1,"Male",2,2,4,"H","Y",3,"Y","Machinists",5094,11983,1,"No",14,4,0,"L",10,"Y",3,1,0,0,0,67
28,"Travel_Rarely","Sales",23,3,3,"Male",2,2,1,"H","Y",3,"N","Sales Executive",4724,24232,5,"No",11,3,1,"L",5,"N",3,5,3,0,4,38
44,"Travel_Rarely","Finance",15,3,1,"Female",2,3,1,"L","Y",3,"Y","Accountant",8160,8976,9,"Yes",19,3,1,"L",5,"N",3,3,2,1,2,68
20,"Travel_Rarely","Sales",16,3,3,"Female",2,1,4,"H","Y",3,"Y","Customercare Representative",2044,22052,9,"No",13,4,0,"L",2,"Y",2,2,2,0,2,67
48,"Travel_Frequently","Production",15,3,2,"Male",2,3,1,"L","N",2,"Y","Production Supervisors",7652,9182,4,"No",16,1,1,"H",5,"N",1,10,3,2,5,28
45,"Travel_Rarely","Finance",21,4,1,"Male",3,3,2,"L","N",2,"N","Accountant",8140,8954,1,"Yes",18,3,0,"H",9,"Y",1,8,2,1,6,32
45,"Travel_Rarely","Production",8,3,2,"Male",4,2,2,"L","N",3,"N","Production Supervisors",5984,6582,6,"Yes",19,1,1,"H",10,"N",1,7,5,3,3,31
34,"Travel_Rarely","Research & Development",6,4,3,"Female",3,2,2,"H","N",3,"Y","Customercare Representative",6687,6163,1,"No",11,4,0,"L",14,"Y",4,14,11,4,11,60
37,"Travel_Rarely","Sales",5,4,3,"Male",3,2,1,"H","N",3,"Y","Sales Executive",6502,22825,4,"No",14,2,1,"L",7,"Y",4,5,4,0,1,56
37,"Travel_Rarely","Research & Development",2,4,2,"Female",3,2,4,"H","N",3,"Y","Manufacturing Director",6447,15701,2,"No",12,2,1,"H",8,"Y",2,6,5,4,3,64
34,"Travel_Rarely","Finance",13,3,2,"Male",3,3,1,"L","N",2,"N","Accountant",9629,10592,2,"Yes",15,3,0,"H",6,"Y",2,9,2,3,4,36
51,"Travel_Frequently","Sales",10,3,4,"Male",3,5,2,"H","Y",3,"Y","Manager",19847,19196,7,"Yes",24,1,1,"L",31,"Y",2,29,10,11,10,70
55,"Travel_Frequently","Production",25,3,1,"Male",3,1,3,"L","N",2,"Y","Production Supervisors",6247,7496,4,"No",19,2,0,"L",5,"Y",3,2,4,1,3,37
49,"Travel_Rarely","Production",3,4,3,"Female",3,1,2,"L","Y",2,"N","Machinists",3211,22102,3,"No",14,4,1,"L",10,"N",2,9,6,1,4,46
27,"Travel_Frequently","Research & Development",12,3,4,"Male",3,1,4,"L","Y",3,"Y","Research and Design Specialists",2580,6297,6,"No",13,3,0,"L",6,"Y",2,4,2,1,2,74
51,"Travel_Rarely","Finance",17,4,1,"Male",2,3,2,"L","N",2,"Y","Accountant",9008,9909,3,"Yes",18,4,0,"H",6,"Y",3,10,7,3,3,29
33,"Travel_Frequently","Research & Development",18,3,1,"Male",3,1,1,"L","N",2,"N","Research and Design Specialists",3348,3164,8,"Yes",11,1,0,"L",10,"N",3,10,8,9,7,37
26,"Travel_Rarely","Production",20,3,3,"Male",1,1,1,"L","N",3,"N","Machinists",2340,23213,1,"Yes",18,2,0,"L",1,"N",1,1,0,0,0,29
